0 qid:9536 1:11.519811 2:0.0 8:1.0 9:2.0 10:0.0 23:18.364267 34:9.0 36:150.0 37:0.0 40:0.0 #docid = 63936fa32f9e75ab2a864daae6791ce02112183d
0 qid:9536 1:13.379097 2:0.0 8:1.0 9:2.0 10:0.0 23:18.364267 34:7.0 36:74.0 37:0.0 40:0.0 #docid = b78911013185d891f9dedec1a1708ea4eef97a62
0 qid:9536 1:11.682157499999999 2:0.0 8:1.0 9:2.0 10:0.0 23:18.364267 34:7.0 36:139.0 37:10.0 40:1.0 #docid = cf9e352f57f0aba8fac2ba22929da397d4f09517
0 qid:9536 1:12.557174 2:0.0 8:1.0 9:5.0 10:0.0 23:45.910667 34:4.0 36:342.0 37:0.0 40:0.0 #docid = a191715b2e3e51cc08114e759b7bf7fdf9f2c206
0 qid:9536 1:12.960728 2:0.0 8:1.0 9:2.0 10:0.0 23:18.364267 34:6.0 36:92.0 37:20.0 40:4.0 #docid = bb144c04b9eb44579b19d21c3d5954401408440b
1 qid:9536 1:15.493018 2:0.0 8:2.0 9:4.0 10:0.0 23:36.728535 34:9.0 36:67.0 37:0.0 40:0.0 #docid = fa6d81246494de5359d40ea5d2c15562d91b2b98
0 qid:9536 1:8.4702215 2:0.0 8:1.0 9:1.0 10:0.0 23:9.182134 34:4.0 36:166.0 37:31.0 40:4.0 #docid = 68a445e3773782b620301787e355c599bab00f62
0 qid:9536 1:8.4702215 2:0.0 8:1.0 9:1.0 10:0.0 23:9.182134 34:10.0 36:154.0 37:5.0 40:1.0 #docid = 6b570069f14c7588e066f7138e1f21af59d62e61
0 qid:9536 1:8.646932000000001 2:0.0 8:1.0 9:1.0 10:0.0 23:9.182134 34:15.0 36:146.0 37:14.0 40:1.0 #docid = 82f472fb8e5f7db675f7b75000047b637b2facc7
1 qid:10623 1:6.743722 2:0.0 8:1.0 9:5.0 10:0.0 23:23.376295000000002 34:11.0 36:126.0 37:0.0 40:3.0 #docid = 66f30ebda80309b64d4df143c62e80cf71d36e07
1 qid:10623 1:4.398353 2:0.0 8:1.0 9:3.0 10:0.0 23:14.025778 34:2.0 36:420.0 37:14.0 40:2.0 #docid = 0a802c57c83655a1f2221d135c7bd6a1cbdd06fe
0 qid:10623 1:11.639304 2:0.0 8:1.0 9:14.0 10:0.0 23:92.872284 34:4.0 36:112.0 37:0.0 40:0.0 #docid = 8b9592f0314b7f085b10275a763f200684b5ff29
0 qid:10623 1:10.136071000000001 2:0.0 8:1.0 9:7.0 10:0.0 23:46.436142 34:5.0 36:220.0 37:0.0 40:0.0 #docid = 1db716022161904451a4155b2187d8fa94f99138
0 qid:10623 1:5.832083 2:0.0 8:1.0 9:1.0 10:0.0 23:6.633734700000001 34:10.0 36:154.0 37:39.0 40:5.0 #docid = d1a16dac9a6f7082e4680d82d5cec7a665ff81d1
1 qid:10623 1:9.730711 2:0.0 8:1.0 9:3.0 10:0.0 23:19.901203 34:3.0 36:98.0 37:0.0 40:0.0 #docid = 1a36f58da094bddf81e61081557b0030ea62efe1
0 qid:10623 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:3.0 36:16.0 37:4.0 40:2.0 #docid = 3e522640837b8b289c8fb78a60f3b1fa44b6a1eb
0 qid:10623 1:10.348189999999999 2:0.0 8:1.0 9:3.0 10:0.0 23:19.901203 34:3.0 36:52.0 37:0.0 40:0.0 #docid = d10b35e27c7a691b8ef78bba0f6b4f1a0af6fa65
1 qid:10623 1:16.971954 2:0.0 8:2.0 9:9.0 10:0.0 23:53.828185999999995 34:9.0 36:112.0 37:0.0 40:3.0 #docid = a7c0891bdf1f4a26b3b43255343b657202987268
1 qid:10623 1:13.917843 2:5.848565 8:1.0 9:7.0 10:1.0 23:34.68529 34:6.0 36:95.0 37:52.0 40:7.0 #docid = 1e49f5960c8838c3dead32b378605de0839288c8
1 qid:10623 1:6.4958324 2:0.0 8:1.0 9:1.0 10:0.0 23:6.633734700000001 34:7.0 36:111.0 37:10.0 40:0.0 #docid = dd4cecf90edab3dc6000ec9206facb0eba2117fc
0 qid:10623 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:4.0 36:88.0 37:0.0 40:0.0 #docid = 2834215c9fe0945677816da9ff9dccd6866035ca
1 qid:10623 1:9.75587 2:0.0 8:1.0 9:4.0 10:0.0 23:26.534939 34:8.0 36:149.0 37:0.0 40:4.0 #docid = 7d4cd3678bfd4a99bac01c5e86530bed3fbb83ce
0 qid:10623 1:10.131882000000001 2:0.0 8:1.0 9:2.0 10:0.0 23:13.267469 34:7.0 36:27.0 37:0.0 40:0.0 #docid = ae4bdb3e3cdf4b7a519ce4917b6877b9dea30ad1
0 qid:10623 1:10.735242999999999 2:0.0 8:1.0 9:7.0 10:0.0 23:46.436142 34:3.0 36:141.0 37:0.0 40:0.0 #docid = 8fc5a8df1b0ee23d34df2d134c397e73c560449f
0 qid:10623 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:9.0 36:29.0 37:0.0 40:5.0 #docid = 9a57a8081dcf8b813c649b77670115d79c316ebb
1 qid:10623 1:6.495643599999999 2:0.0 8:1.0 9:3.0 10:0.0 23:14.025778 34:8.0 36:78.0 37:0.0 40:3.0 #docid = 3e004662dbea2a08f88a5e4ef6d20b31cba79cb4
0 qid:10623 1:0.0 2:0.0 8:2.0 9:0.0 10:0.0 23:0.0 34:12.0 36:111.0 37:0.0 40:4.0 #docid = a6b181c0b5adb21b102ca8ef450400efa2dbbe6c
0 qid:10623 1:11.092916 2:0.0 8:2.0 9:7.0 10:0.0 23:46.436142 34:11.0 36:98.0 37:0.0 40:0.0 #docid = 2b134e5c46eec50f69c702c0b4aa29687d5d8fba
1 qid:10623 1:9.086582 2:0.0 8:1.0 9:5.0 10:0.0 23:33.168673999999996 34:7.0 36:297.0 37:0.0 40:0.0 #docid = 02954dd24ddd69650ad9db634ed945c27a892a76
0 qid:10623 1:10.735242999999999 2:0.0 8:1.0 9:7.0 10:0.0 23:46.436142 34:9.0 36:149.0 37:0.0 40:0.0 #docid = d5e6e9c58d04a042a3a313d50300ab7c5832063b
0 qid:10623 1:9.511991499999999 2:0.0 8:1.0 9:4.0 10:0.0 23:26.534939 34:6.0 36:175.0 37:31.0 40:4.0 #docid = c335cbe2404b1164001fdab1abd27019e864f900
0 qid:10623 1:9.207461 2:0.0 8:1.0 9:3.0 10:0.0 23:19.901203 34:6.0 36:134.0 37:0.0 40:5.0 #docid = 79b442dadc03fbd8d2517b8e05111b8c2d8d2a20
0 qid:10623 1:13.167248 2:0.0 8:2.0 9:5.0 10:0.0 23:31.210196999999997 34:14.0 36:164.0 37:9.0 40:0.0 #docid = 6ab131fc09c00658bbc983d4278707e594b9b39b
0 qid:10623 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:6.0 36:79.0 37:10.0 40:0.0 #docid = f060a681224c3f4d4a1dc84c9bae074ce4a1de4b
0 qid:10623 1:9.409861 2:0.0 8:1.0 9:3.0 10:0.0 23:19.901203 34:4.0 36:118.0 37:0.0 40:0.0 #docid = ebae6fb17c1f3c39209d7a220db8eb7a64575e50
0 qid:10623 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:3.0 36:76.0 37:3.0 40:3.0 #docid = 6647f32582c749022144b79f337c73db4da2a99c
0 qid:10623 1:10.807080000000001 2:0.0 8:1.0 9:5.0 10:0.0 23:33.168673999999996 34:2.0 36:76.0 37:50.0 40:5.0 #docid = 5bd9d3c01510f6ca571791abcfce80808c44ec73
1 qid:10623 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:4.0 36:138.0 37:12.0 40:0.0 #docid = 989ad8451bb03cfb05c949bde8312aa2013cfde0
1 qid:10623 1:14.888898000000001 2:0.0 8:2.0 9:5.0 10:0.0 23:29.251720000000002 34:6.0 36:124.0 37:4.0 40:0.0 #docid = 8cbcab8eacee75d4811ef38db83b124c3ecea084
1 qid:10623 1:8.649341 2:0.0 8:1.0 9:3.0 10:0.0 23:19.901203 34:7.0 36:188.0 37:0.0 40:0.0 #docid = 7ac7a228b3cbb08349212e4bbe4c90d9c243cf58
1 qid:10623 1:9.059072 2:0.0 8:1.0 9:4.0 10:0.0 23:26.534939 34:5.0 36:211.0 37:0.0 40:0.0 #docid = 574f6f4aa91139b11fd7d15be0a17b4fef4bd930
0 qid:10623 1:10.1174345 2:0.0 8:1.0 9:5.0 10:0.0 23:33.168673999999996 34:7.0 36:146.0 37:6.0 40:1.0 #docid = ec5d73c9619027a8c1598c40044446b4413a6f23
0 qid:10623 1:10.337324 2:0.0 8:1.0 9:5.0 10:0.0 23:33.168673999999996 34:3.0 36:124.0 37:0.0 40:6.0 #docid = eaa839fc0e784f2161d99f231ee2edebd0a2c437
0 qid:10623 1:8.786594000000001 2:0.0 8:1.0 9:2.0 10:0.0 23:13.267469 34:3.0 36:99.0 37:0.0 40:0.0 #docid = e4cda834bda9a523dae5c8036b93c3ef34fc8bb4
0 qid:10898 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:6.0 36:135.0 37:32.0 40:5.0 #docid = 16333c524500e2ce1cc2839154c7d51009595bd3
0 qid:10898 1:23.661358 2:0.0 8:3.0 9:5.0 10:0.0 23:66.43459 34:9.0 36:76.0 37:0.0 40:7.0 #docid = a8c29df770bc1cd65f90e9938e404d105eb372f2
0 qid:10898 1:19.659893 2:0.0 8:1.0 9:3.0 10:0.0 23:39.860756 34:10.0 36:160.0 37:0.0 40:0.0 #docid = 78ed876783171d4180e818e5ed6b79e6c78cb5b6
0 qid:10898 1:22.632920000000002 2:0.0 8:1.0 9:4.0 10:0.0 23:53.147675 34:9.0 36:92.0 37:0.0 40:3.0 #docid = a2d91ae081c41add2a9b633888a964ee523a533d
0 qid:10898 1:23.9258 2:0.0 8:1.0 9:10.0 10:0.0 23:132.86919 34:5.0 36:184.0 37:0.0 40:0.0 #docid = d29d4849a045844648ef02b1adbfff431ef8eae8
0 qid:10898 1:20.406893 2:0.0 8:1.0 9:4.0 10:0.0 23:53.147675 34:4.0 36:185.0 37:0.0 40:0.0 #docid = 12514d5f0e8117591d26180795d2457f1e22b4b4
0 qid:10898 1:14.482742000000002 2:0.0 8:1.0 9:2.0 10:0.0 23:26.573837 34:10.0 36:258.0 37:0.0 40:5.0 #docid = 589b21fb4bebed7be9b8db4f6db466b056e69961
0 qid:10898 1:19.659893 2:0.0 8:1.0 9:3.0 10:0.0 23:39.860756 34:14.0 36:160.0 37:0.0 40:2.0 #docid = 38489bb78d8adcb347c65ae595b7bfd128499cd3
0 qid:10898 1:20.591255 2:0.0 8:1.0 9:2.0 10:0.0 23:26.573837 34:4.0 36:56.0 37:0.0 40:0.0 #docid = bea6b6df8efbe2931dfddc6b66e8c36894c2db97
0 qid:10898 1:18.57953 2:0.0 8:1.0 9:4.0 10:0.0 23:53.147675 34:8.0 36:290.0 37:0.0 40:0.0 #docid = 459d084442b9e0cb1644b3d8899d3d3f20d33d95
0 qid:10898 1:15.785176000000002 2:0.0 8:1.0 9:1.0 10:0.0 23:13.286919000000001 34:5.0 36:83.0 37:0.0 40:0.0 #docid = 86caba426125b65f017703743f96af08ac3bba05
0 qid:10898 1:20.985523 2:0.0 8:1.0 9:3.0 10:0.0 23:39.860756 34:5.0 36:110.0 37:7.0 40:1.0 #docid = 02d52007d825e440c1970d9e0d5bcc5841c3a414
0 qid:10898 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:9.0 36:322.0 37:0.0 40:5.0 #docid = 417a624cb0f60108d720ab0a95f3b624dda5c0a2
0 qid:10898 1:16.195895999999998 2:0.0 8:1.0 9:1.0 10:0.0 23:13.286919000000001 34:11.0 36:70.0 37:0.0 40:0.0 #docid = 114070eff18af503a8a3fb2f0d2b6ef6289fa440
1 qid:10898 1:20.256211999999998 2:0.0 8:1.0 9:2.0 10:0.0 23:26.573837 34:5.0 36:63.0 37:0.0 40:0.0 #docid = 8e9aaf9ba7a88e0bbec350a03aca9ce2e9fb3ced
0 qid:10898 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:7.0 36:106.0 37:0.0 40:0.0 #docid = a765958950b22d9f63f59e480cb243aa05151c9f
0 qid:10898 1:21.167032 2:0.0 8:1.0 9:5.0 10:0.0 23:66.43459 34:7.0 36:204.0 37:0.0 40:5.0 #docid = 24cc170a95d7335b7ca2476f817ec24ad02d176f
0 qid:10898 1:20.752308 2:0.0 8:1.0 9:3.0 10:0.0 23:39.860756 34:6.0 36:118.0 37:0.0 40:2.0 #docid = f9952ae89f8e494bdf23264bd56729dec0754ecd
0 qid:10898 1:20.396595 2:0.0 8:1.0 9:12.0 10:0.0 23:159.44302 34:9.0 36:674.0 37:0.0 40:2.0 #docid = 2550913a87473e7577f7b890ede9201b6ac01a56
1 qid:10898 1:16.832623 2:0.0 8:2.0 9:2.0 10:0.0 23:26.573837 34:12.0 36:176.0 37:0.0 40:5.0 #docid = c7edc2dc392a6769eda8f25004ae8ea01246b661
0 qid:11856 1:3.2169638 2:0.0 8:1.0 9:2.0 10:0.0 23:6.506305 34:7.0 36:139.0 37:25.0 40:4.0 #docid = b04ab7656395d860f964554141984ea72ab901dd
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:14.0 36:106.0 37:7.0 40:1.0 #docid = 11d5790af4ee4d6cbc3ebfa1f13ed88ec1bbef9d
0 qid:11856 1:16.9044 2:0.0 8:1.0 9:2.0 10:0.0 23:25.678253 34:8.0 36:148.0 37:0.0 40:7.0 #docid = fd2ca609e5cfb315715004f6637664b57015fdc9
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:8.0 36:104.0 37:34.0 40:5.0 #docid = 052bde35eef6aa40865b2f279405ca0d590aa31e
0 qid:11856 1:15.861528 2:0.0 8:1.0 9:4.0 10:0.0 23:22.598582999999998 34:14.0 36:157.0 37:0.0 40:7.0 #docid = aa4d5da177c21e39567f0b8e5e5ddb01aad78ad1
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:13.0 36:118.0 37:3.0 40:0.0 #docid = c270d16122f29bc87d56bffa702a212a7070127d
0 qid:11856 1:12.895455837885681 2:0.22750795619714204 8:1.6433362496354622 9:5.416739574219889 10:0.04666083406240887 23:33.845457935345586 34:9.431904345290173 36:165.67949839603384 37:13.41819772528434 40:2.901137357830271 #docid = 9c26600cfc83d6926a81863a925423244af36c51
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:11.0 36:13.0 37:0.0 40:4.0 #docid = d52eca9d1d8b927848b6a0193c766c641189e640
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:11.0 36:13.0 37:4.0 40:1.0 #docid = db355d4564cfe8fd4f55262c7cdbaec96ec60a8e
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:10.0 36:92.0 37:10.0 40:0.0 #docid = 4f7b2df5d0d5a6fbc0cb3fe7d0baf352ec69c100
0 qid:11856 1:0.0 2:0.0 8:1.0 9:0.0 10:0.0 23:0.0 34:5.0 36:237.0 37:42.0 40:8.0 #docid = e2f37789161d3f539aeea77fa5720bee0e7dc411
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:5.0 36:127.0 37:47.0 40:7.0 #docid = be22c38a85683d2a6538cfb89ac94df78a59377a
0 qid:11856 1:12.778945 2:0.0 8:1.0 9:1.0 10:0.0 23:12.839127000000001 34:11.0 36:139.0 37:52.0 40:8.0 #docid = 11068d26c983675265e674df40ade97f77870c87
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:6.0 36:139.0 37:7.0 40:0.0 #docid = 80da9621c33a2f0053b08a7fc8c89a492810b3f2
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:6.0 36:164.0 37:26.0 40:5.0 #docid = 45ecd826210b17c236f1e3fe1386c71bcdece435
0 qid:11856 1:20.329086 2:0.0 8:1.0 9:4.0 10:0.0 23:51.356506 34:15.0 36:166.0 37:0.0 40:0.0 #docid = 9171489e4181d66811d2f350e5621c709d0ec234
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:12.0 36:144.0 37:7.0 40:0.0 #docid = 9aa36c907a320d49fd7ad7e82959a55a88036b4f
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:4.0 36:155.0 37:26.0 40:5.0 #docid = e356f4e279935c57561041b06438527572de2737
1 qid:11856 1:2.8581689999999997 2:0.0 8:0.0 9:1.0 10:0.0 23:3.2531526 34:12.0 36:81.0 37:10.0 40:0.0 #docid = ed754334e13b44d53523b65a807ebc23497623e7
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:12.0 36:113.0 37:14.0 40:0.0 #docid = 75d1e6ace08f62d31c60b3c5eb945f8635525900
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:11.0 36:113.0 37:7.0 40:1.0 #docid = e63e46632f16c81fc453fcd9edeff71dd8b8598f
0 qid:11856 1:3.5141053 2:0.0 8:2.0 9:2.0 10:0.0 23:6.506305 34:12.0 36:101.0 37:14.0 40:0.0 #docid = 0a5f6fee0da4292b8ce99256a1cb46fa05537c35
0 qid:11856 1:3.8051962999999995 2:0.0 8:1.0 9:3.0 10:0.0 23:9.759458 34:6.0 36:113.0 37:14.0 40:0.0 #docid = ee6bf4f643edc97aa752d9a80b6f80caf0255182
1 qid:11856 1:15.210821 2:0.0 8:2.0 9:2.0 10:0.0 23:16.09228 34:12.0 36:139.0 37:49.0 40:7.0 #docid = fa4ddfc3df658ae1451047ed8904a3184154ad2a
0 qid:11856 1:2.7218482 2:0.0 8:1.0 9:1.0 10:0.0 23:3.2531526 34:6.0 36:102.0 37:0.0 40:0.0 #docid = becee94044d9649294f33d807b01365f5782dcde
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:4.0 36:134.0 37:4.0 40:2.0 #docid = 5a672f3e1086332aeb5b7faad5250c88927d6ec6
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:5.0 36:77.0 37:7.0 40:0.0 #docid = b34b4ff58c5c6472b97e8b71aecc4baec1a3d62d
0 qid:11856 1:13.347747 2:0.0 8:1.0 9:1.0 10:0.0 23:12.839127000000001 34:10.0 36:123.0 37:28.0 40:5.0 #docid = 95b97be08a39c123d6d638c29d3a151350262684
0 qid:11856 1:0.0 2:0.0 8:0.0 9:0.0 10:0.0 23:0.0 34:15.0 36:138.0 37:7.0 40:0.0 #docid = 4c8fe677cddc84a058491f51701c2edbbaa5aefa
0 qid:11856 1:3.8812413 2:0.0 8:0.0 9:5.0 10:0.0 23:16.265762 34:3.0 36:208.0 37:0.0 40:0.0 #docid = 2e3fc6332ecdf3fae6d23c0091989e3845c32a54
0 qid:12608 1:14.048134 2:0.0 8:3.0 9:6.0 10:0.0 23:23.459944 34:6.0 36:79.0 37:17.0 40:2.0 #docid = 65c77a586d23ff75b06a88799d428486551d2d98
0 qid:12608 1:0.0 2:0.0 8:3.0 9:0.0 10:0.0 23:0.0 34:2.0 36:0.0 37:0.0 40:8.0 #docid = 227ee8b090beddd6bb04975f329332bb0efb5a87
0 qid:12608 1:15.049473999999998 2:0.0 8:3.0 9:17.0 10:0.0 23:70.633255 34:8.0 36:240.0 37:0.0 40:3.0 #docid = bcd7326139303a5e3a8c43720eafd8b90cc9552c
0 qid:12608 1:11.973678999999999 2:0.0 8:3.0 9:3.0 10:0.0 23:11.729972 34:2.0 36:57.0 37:0.0 40:6.0 #docid = 8e9df3ce0862dadce778529ea7e6f8f9e975fdb3
0 qid:12608 1:15.676948999999999 2:0.0 8:3.0 9:13.0 10:0.0 23:52.91158299999999 34:8.0 36:124.0 37:0.0 40:0.0 #docid = e0e58c639d8c4f440c9e9259c6a7dfd5f66dfe0d
1 qid:12608 1:12.173109 2:0.0 8:3.0 9:9.0 10:0.0 23:35.189915 34:6.0 36:264.0 37:0.0 40:3.0 #docid = 678cb5b266edebd54c982c51c3762924797cadbc
0 qid:12608 1:12.246378 2:0.0 8:3.0 9:7.0 10:0.0 23:30.94557 34:10.0 36:143.0 37:0.0 40:3.0 #docid = d5d150c7126c0585cebc6888b2a00aaa4f232bac
1 qid:12608 1:15.289634 2:0.0 8:3.0 9:7.0 10:0.0 23:28.263841999999997 34:5.0 36:54.0 37:17.0 40:2.0 #docid = e7ade9dd8c86ba21c19850e6f4a4fc6f4950373c
0 qid:12608 1:13.832493 2:0.0 8:4.0 9:4.0 10:0.0 23:16.53387 34:10.0 36:39.0 37:0.0 40:1.0 #docid = 253b3cc61e58d62e87fd01d94e743c4b549b2afe
0 qid:12608 1:5.842765 2:0.0 8:3.0 9:2.0 10:0.0 23:9.607799 34:6.0 36:109.0 37:0.0 40:0.0 #docid = e4bae21ee256d93870b6d59277e6dc685f9ec574
1 qid:12608 1:11.862813000000001 2:0.0 8:3.0 9:4.0 10:0.0 23:15.786907999999999 34:7.0 36:90.0 37:0.0 40:5.0 #docid = 413f742b5afc036591a076c9611f069935486d48
0 qid:12608 1:5.0797367 2:0.0 8:4.0 9:1.0 10:0.0 23:4.803899299999999 34:11.0 36:66.0 37:0.0 40:0.0 #docid = 5b40d76d09838f53c777e6ba2192ba1b11023dd9
0 qid:13464 1:14.103475 2:0.0 8:3.0 9:8.0 10:0.0 23:46.856334999999994 34:10.0 36:145.0 37:0.0 40:5.0 #docid = fca3cd15238cf217fb27dd6dfba6596946427fd1
0 qid:13464 1:16.998335 2:0.0 8:2.0 9:18.0 10:0.0 23:104.70102 34:5.0 36:219.0 37:0.0 40:8.0 #docid = 12f10caba81be9aa363fe1d92d4aac97fc025d55
0 qid:13464 1:18.652447 2:0.0 8:2.0 9:17.0 10:0.0 23:97.54803000000001 34:7.0 36:119.0 37:0.0 40:0.0 #docid = a3677215cf3d455c397239c136285413a25e54ae
1 qid:13464 1:17.295689000000003 2:0.0 8:2.0 9:12.0 10:0.0 23:69.24774000000001 34:10.0 36:148.0 37:0.0 40:1.0 #docid = 032837c91a544657bd815950d44502e78f100c2f
0 qid:13464 1:16.917992 2:0.0 8:2.0 9:11.0 10:0.0 23:62.509453 34:8.0 36:171.0 37:0.0 40:1.0 #docid = 7c1b855a7654232b3e21c4b2ef06eae4313d7a32
0 qid:13464 1:14.894670499999998 2:0.0 8:2.0 9:4.0 10:0.0 23:22.80611 34:7.0 36:88.0 37:0.0 40:3.0 #docid = b7ae70e6fbd50ac9227075f6a9222410adcdf9ba
0 qid:13464 1:14.286307 2:0.0 8:2.0 9:8.0 10:0.0 23:46.026924 34:10.0 36:265.0 37:0.0 40:0.0 #docid = 8b95df11fa76424ce75288efe5688a4cfaa09fd0
0 qid:13464 1:15.052087 2:0.0 8:2.0 9:7.0 10:0.0 23:40.118046 34:8.0 36:194.0 37:0.0 40:5.0 #docid = 3692d1c5e36145a5783135f3f077f6486e263d23
0 qid:13464 1:14.255211 2:0.0 8:2.0 9:8.0 10:0.0 23:46.856334999999994 34:9.0 36:138.0 37:0.0 40:5.0 #docid = 7038c8fb0b23504187f19420cf42f6e517c7068a
0 qid:13464 1:9.684419 2:0.0 8:2.0 9:6.0 10:0.0 23:35.45328 34:5.0 36:72.0 37:0.0 40:4.0 #docid = 38931cf7aae1a8fe1aafde2eddf8a819d698c47c
0 qid:13464 1:18.308407 2:0.0 8:2.0 9:12.0 10:0.0 23:69.24774000000001 34:7.0 36:77.0 37:0.0 40:5.0 #docid = fd334f3e73c48b6e07aad2a275101476fbd2ee37
1 qid:13464 1:17.051945 2:0.0 8:4.0 9:26.0 10:0.0 23:151.97206 34:15.0 36:248.0 37:0.0 40:5.0 #docid = a7cd7b1eb4039a6dcfbeb7a16773963f4292020f
0 qid:13464 1:15.500557 2:0.0 8:2.0 9:4.0 10:0.0 23:22.80611 34:6.0 36:69.0 37:0.0 40:0.0 #docid = 83cd8ab1a299ecde40c28bbd7e4bed42d2118b7b
0 qid:13464 1:8.154363 2:0.0 8:2.0 9:3.0 10:0.0 23:16.89723 34:9.0 36:354.0 37:0.0 40:12.0 #docid = fd74fdb409eaedce723257ade9da5e307acbe9bb
1 qid:13464 1:14.463293 2:0.0 8:2.0 9:2.0 10:0.0 23:11.403055 34:8.0 36:26.0 37:0.0 40:2.0 #docid = 312de88171b4c26542dda4d4503098179edb5dfe
0 qid:13464 1:16.39144 2:0.0 8:3.0 9:7.0 10:0.0 23:40.118046 34:19.0 36:112.0 37:0.0 40:5.0 #docid = 2ab68967d5f0c21b1fac007ee6efa087158f57a6
0 qid:13464 1:17.744438 2:0.0 8:2.0 9:12.0 10:0.0 23:68.418335 34:7.0 36:128.0 37:0.0 40:2.0 #docid = f25ef2dcee13f5b0dee4958e3f1c78d8b4795d55
0 qid:13464 1:16.423515 2:0.0 8:2.0 9:8.0 10:0.0 23:45.61222 34:7.0 36:135.0 37:0.0 40:5.0 #docid = 2530ad6e8fcd6ac67b2047c29d0173aa1d77ee59
0 qid:13464 1:18.139523 2:0.0 8:4.0 9:22.0 10:0.0 23:127.09241999999999 34:17.0 36:203.0 37:0.0 40:3.0 #docid = 249c61d8c9223d09301446c6aff38823d69b8593
0 qid:13464 1:13.081017 2:0.0 8:2.0 9:5.0 10:0.0 23:29.129696000000003 34:9.0 36:155.0 37:0.0 40:5.0 #docid = 134e098a050d8a9d7e12e3696ba6eaf3dcf46673
0 qid:13832 1:27.273712 2:4.8144264 8:5.0 9:12.0 10:1.0 23:88.82485 34:9.0 36:177.0 37:50.0 40:6.0 #docid = cb846894e554c3d290aa53599f1afae1dfc40255
0 qid:13832 1:23.34982 2:3.2690650000000003 8:3.0 9:8.0 10:1.0 23:50.627792 34:14.0 36:172.0 37:87.0 40:11.0 #docid = 76125116ee0bf13c2a2390c3084cc11c8207079c
0 qid:13832 1:21.516575 2:5.226182 8:3.0 9:14.0 10:1.0 23:62.35849399999999 34:11.0 36:189.0 37:38.0 40:5.0 #docid = 19eb8c6df5b83379a9bd64ce6c04f73fa737cb1f
0 qid:13832 1:32.775578 2:0.0 8:3.0 9:6.0 10:0.0 23:35.272964 34:8.0 36:92.0 37:0.0 40:3.0 #docid = 5629da9c74475a34fc9fc03b6120cb37401b2bbe
0 qid:13832 1:26.328235999999997 2:0.0 8:2.0 9:10.0 10:0.0 23:49.166683 34:9.0 36:103.0 37:42.0 40:5.0 #docid = e6608a6c174ca3f9e271ce766adaacacc8f362ae
0 qid:13832 1:31.632353000000002 2:4.1590643 8:5.0 9:8.0 10:1.0 23:42.742336 34:12.0 36:144.0 37:65.0 40:10.0 #docid = 825886c5707bd45423017bf3369782769c813c5c
0 qid:13832 1:19.568151 2:5.226182 8:5.0 9:5.0 10:1.0 23:23.130043 34:20.0 36:134.0 37:38.0 40:5.0 #docid = b99f75672c4498a7e8c42790a2a26605b57ff36c
0 qid:13832 1:31.225107 2:5.226182 8:4.0 9:11.0 10:1.0 23:69.73554 34:10.0 36:156.0 37:38.0 40:5.0 #docid = bc2ce2f654cc1aa695738579860e28c6189af071
0 qid:13832 1:12.913609 2:0.0 8:3.0 9:4.0 10:0.0 23:16.79114 34:7.0 36:89.0 37:0.0 40:5.0 #docid = 9eb2ac3e9373418c8fcb1aa9e735054dfa9121cb
0 qid:13832 1:20.745838 2:5.226182 8:4.0 9:8.0 10:1.0 23:40.621918 34:10.0 36:195.0 37:38.0 40:5.0 #docid = 001253cf4f25a2243fb013c768cb4acb108b5da3
