sid,q_num,qid,doc_id,relevance,title_score,abstract_score,venue_score,authors_score,sources_score,fields_of_study_score,in_citations,out_citations,min_hindex,avg_hindex,max_hindex,min_authorpapers,avg_authorpapers,max_authorpapers,min_i10index,avg_i10index,max_i10index,min_numcitations,avg_numcitations,max_numcitations,num_hclass_L,num_hclass_H
0,39,70381,b5dab25fb4c258465326aab7e8f672cce0b68e00,0,28.895845,29.826231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0,39,70381,460d10da994c8f088cdf1f3368df51404e268c54,0,31.430408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,40,47984,7f2eab8ca0af2da0abb9109b2a8c9ff5ef8fbe35,0,14.464705,24.427021,0.0,0.0,0.0,0.0,18.0,0.0,1.0,7.7,20.0,1.0,57.1,229.0,1.0,8.9,44.0,18.0,309.0,1548.0,7.0,3.0
0,40,47984,f0173e457490c265e5e67915ec1253990d353b3b,0,13.141772,23.284042,0.0,0.0,0.0,0.0,6.0,0.0,2.0,6.666666666666667,13.0,10.0,80.0,211.0,0.0,6.333333333333333,16.0,7.0,206.33333333333331,554.0,2.0,1.0
0,40,47984,e4435beac7701f25c7666ac9b06092a177ea8690,0,14.464705,24.113005,0.0,0.0,0.0,0.0,6.0,0.0,7.0,20.33333333333333,38.0,19.0,118.11111111111111,486.0,4.0,37.77777777777778,139.0,157.0,2175.0,7672.0,1.0,8.0
0,40,47984,0fb2374bf367ce7a243d9db00a57574ef2cc6a3e,0,15.505279,23.734238,0.0,0.0,0.0,0.0,4.0,28.0,6.0,13.625,23.0,20.0,104.0,274.0,2.0,27.75,76.0,82.0,841.25,2124.0,3.0,5.0
0,40,47984,b2beddb60f8ba99f6d7eb6113288459676ef5151,0,12.752979,16.336882,0.0,0.0,0.0,0.0,4.0,0.0,2.0,12.5,26.0,4.0,104.375,244.0,0.0,19.625,63.0,7.0,738.875,2662.0,4.0,4.0
0,40,47984,e9326a6cf498adee70a81c2376868e70e4ae0ae6,0,13.5550165,19.502228,0.0,0.0,0.0,0.0,2.0,23.0,6.0,17.0,43.0,26.0,221.0,1027.0,6.0,49.85714285714285,241.0,177.0,1880.7142857142856,8684.0,3.0,4.0
0,40,47984,f23aa3247caf4a22cea8524d684b820031b474f0,0,13.141772,23.69611,0.0,0.0,0.0,0.0,9.0,7.0,15.0,17.0,19.0,111.0,177.4,255.0,18.0,34.4,53.0,579.0,1109.8,1650.0,0.0,5.0
0,40,47984,0baed861c47a5954128212057b0f3f2cc1898b9d,0,18.905344,22.460232,0.0,0.0,0.0,0.0,8.0,0.0,2.0,12.333333333333334,18.0,3.0,137.33333333333334,254.0,0.0,19.0,34.0,12.0,695.3333333333334,1166.0,1.0,2.0
0,40,47984,585b48d9daed5d5c5d2ac2fdffc3a2bba477fca0,0,18.905344,24.057453,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,10.0,31.0,50.0,69.0,2.0,6.0,10.0,58.0,209.0,360.0,1.0,1.0
0,40,47984,e3670b0984e4690226c5dbc5ae55f9ce7d3782ed,0,18.11105,14.899336,0.0,0.0,0.0,0.0,3.0,6.0,3.0,17.0,30.0,25.0,215.6,435.0,0.0,45.0,109.0,17.0,1504.8,3737.0,1.0,4.0
0,40,47984,65c8f1de316d435bd6d4132e312b20d23c5989ee,0,13.5550165,24.02173,0.0,0.0,0.0,0.0,12.0,0.0,5.0,11.666666666666666,23.0,19.0,113.66666666666669,302.0,3.0,20.33333333333333,52.0,58.0,696.6666666666666,1815.0,2.0,1.0
0,40,47984,fe293d02f3ad2db943bbeaa2b9f03a84b09df6cd,0,17.073782,24.270546,0.0,0.0,0.0,0.0,13.0,25.0,1.0,12.5,23.0,2.0,100.25,274.0,1.0,26.625,76.0,13.0,766.25,2124.0,4.0,4.0
0,40,47984,48ed4decc33132385d6f0679c699398974932284,0,18.11105,23.089458,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,9.0,4.0,17.0,41.0,0.0,3.0,8.0,12.0,117.33333333333331,316.0,3.0,0.0
0,40,47984,55f9d52ce0f55bcfbaa16df95da0e5bf1e5dd5ee,0,15.505279,20.17506,0.0,0.0,0.0,0.0,4.0,6.0,4.0,13.666666666666666,32.0,14.0,132.0,344.0,1.0,38.333333333333336,111.0,44.0,1560.3333333333333,4546.0,2.0,1.0
0,40,47984,6412e5b5ee47b901715e6e616569ad791a415d28,0,14.9669285,23.402378,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.5,7.0,23.0,49.25,86.0,1.0,2.5,4.0,31.0,83.5,161.0,4.0,0.0
0,40,47984,4fcbe4034a7ac25ca660ee1dca3a937d2f889a07,0,14.464705,22.074371,0.0,0.0,0.0,0.0,4.0,7.0,1.0,6.285714285714286,16.0,1.0,28.142857142857142,127.0,0.0,5.142857142857143,20.0,4.0,216.7142857142857,1033.0,6.0,1.0
0,40,47984,969673a9da671e9af5c4e7577849234567527c96,0,13.995095,23.48827,0.0,0.0,0.0,0.0,1.0,0.0,4.0,13.5,23.0,18.0,177.5,337.0,1.0,28.0,55.0,51.0,1390.5,2730.0,1.0,1.0
0,40,47984,96fb6950aba868ff4a6e8f96bd232cf84e5c6da3,1,15.505279,22.162817,0.0,0.0,0.0,0.0,19.0,13.0,3.0,19.5,34.0,17.0,325.25,992.0,1.0,63.0,168.0,37.0,2311.0,6101.0,1.0,3.0
0,40,47984,1b303e6f3e4213cccba4e08ac5e75b4c9790d213,1,15.505279,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,3.5,5.0,3.0,14.0,25.0,0.0,1.0,2.0,5.0,31.0,57.0,2.0,0.0
0,40,47984,8edc8ba32648095609e4f976fddd1ceaec46cb58,0,13.141772,22.765736,0.0,0.0,0.0,0.0,3.0,28.0,9.0,27.75,55.0,14.0,321.75,758.0,8.0,99.25,301.0,196.0,4213.875,12402.0,2.0,6.0
0,40,47984,97e0277933fbf00883df85cebe6467c29d855df7,0,14.9669285,20.290316,0.0,0.0,0.0,0.0,9.0,24.0,6.0,15.333333333333334,23.0,29.0,130.0,274.0,2.0,34.333333333333336,76.0,82.0,991.8333333333334,2124.0,2.0,4.0
0,41,54538,f95a2a61f545e731b5637708221d5c360ad272e1,0,11.088034,15.988773,0.0,0.0,0.0,0.0,893.0,134.0,19.0,21.5,24.0,87.0,89.5,92.0,27.0,33.5,40.0,2275.0,2648.0,3021.0,0.0,2.0
0,41,54538,111946b1e82eb6d362026726e18a1083129bfc61,0,4.5247793,2.0752282,2.442817,20.453953,0.0,0.0,2040.0,24.0,2.0,22.6,44.0,2.0,114.4,234.0,2.0,45.0,97.0,2241.0,5442.6,12729.0,2.0,3.0
0,41,54538,fbd2efcad65f138fd78c800ff09bf9eace51b961,0,12.1942005,22.960854,0.0,0.0,0.0,0.0,107.0,0.0,9.0,9.0,9.0,52.0,52.0,52.0,8.0,8.0,8.0,523.0,523.0,523.0,1.0,0.0
0,41,54538,2779def3b6e5ff2a03baa06f9b70c42cfe70d95b,0,12.108431,4.0502276,0.0,0.0,0.0,0.0,1295.0,203.0,30.0,38.5,47.0,55.0,123.5,192.0,39.0,67.0,95.0,31710.0,32924.0,34138.0,0.0,2.0
0,41,54538,884a5609cd5d87a6ea90eddd6b171011c0b79809,0,17.710629,17.982367,0.0,0.0,0.0,0.0,267.0,88.0,12.0,35.333333333333336,52.0,29.0,167.0,262.0,12.0,82.33333333333333,137.0,774.0,6850.0,12986.0,0.0,3.0
0,41,54538,091904c2b9d8ef6fe127b97d461c8e51d20237be,1,19.826563,8.137709,1.1651924,0.0,0.0,0.0,101.0,88.0,13.0,26.5,40.0,47.0,124.0,201.0,13.0,52.0,91.0,531.0,3627.5,6724.0,0.0,2.0
0,41,54538,d8d969c4c74f2759e0eccd9fd5b6b775036650f1,1,18.325153,24.96828,0.0,0.0,0.0,0.0,248.0,251.0,25.0,25.0,25.0,181.0,181.0,181.0,44.0,44.0,44.0,2621.0,2621.0,2621.0,0.0,1.0
0,41,54538,466812b9d5c3fd2a45685d219815ba641553aa57,0,18.44855,15.730707,0.0,0.0,0.0,0.0,515.0,9.0,3.0,4.0,5.0,4.0,4.5,5.0,2.0,2.0,2.0,533.0,537.5,542.0,2.0,0.0
0,41,54538,4481d852ad1520fccea0cf0597fa34eed0c64250,0,20.577291,16.700108,1.0733867,0.0,0.0,0.0,230.0,48.0,3.0,22.33333333333333,52.0,6.0,94.66666666666669,262.0,3.0,50.66666666666666,137.0,488.0,4943.0,12986.0,1.0,2.0
0,41,54538,d3d2047b64752b0f7faffaf51084fb5c0212d54f,0,10.050662,16.410429,2.746323,0.0,0.0,0.0,471.0,0.0,6.0,36.5,85.0,10.0,198.5,618.0,3.0,116.75,369.0,554.0,8796.0,26736.0,1.0,3.0
0,41,54538,a11cee781e4fea660ce2d9442538aa21225a359e,0,25.669283,18.00364,0.0,0.0,0.0,0.0,77.0,36.0,10.0,10.0,10.0,23.0,23.0,23.0,10.0,10.0,10.0,363.0,363.0,363.0,0.0,1.0
0,41,54538,b431b0527775247aef5aad29fc1ee284ff46dedb,1,17.431385,13.800119,1.1651924,0.0,0.0,0.0,170.0,0.0,17.0,22.5,28.0,54.0,97.0,140.0,23.0,43.0,63.0,1558.0,2120.0,2682.0,0.0,2.0
0,41,54538,c1f7808e143686d9b94549883df8d9c0d7dc0d7d,0,21.866364,15.403044,0.0,0.0,0.0,0.0,9.0,0.0,28.0,28.0,28.0,220.0,220.0,220.0,56.0,56.0,56.0,6169.0,6169.0,6169.0,0.0,1.0
0,41,54538,8060ae82b88c7170816f52c081c48c18d6bc31a3,0,12.432716,19.239653,1.4056383,0.0,0.0,0.0,477.0,31.0,7.0,17.5,42.0,22.0,73.25,210.0,7.0,31.5,98.0,909.0,2517.75,6790.0,2.0,2.0
0,41,54538,9f1d28f76ded766f6e8142a1d99446db66c3a562,0,18.302345,18.204494,0.0,0.0,0.0,0.0,199.0,91.0,5.0,16.666666666666668,25.0,7.0,100.66666666666669,181.0,4.0,28.0,44.0,288.0,1470.0,2621.0,1.0,2.0
0,41,54538,55b435376e2e2ebd5b0752d819732dbd4149aed9,0,3.7910695,8.687507,2.442817,16.509888,0.0,0.0,1263.0,20.0,2.0,15.6,34.0,2.0,50.6,128.0,2.0,21.4,51.0,2069.0,4726.6,7600.0,2.0,3.0
0,41,54538,1724ddb086b8f387497089153cdff686b51ef57e,0,16.452911,16.296928,1.1651924,0.0,0.0,0.0,216.0,29.0,40.0,47.0,54.0,201.0,264.0,327.0,91.0,129.0,167.0,6724.0,10660.0,14596.0,0.0,2.0
0,41,54538,ebded89df9fa113da24ef71570430f64a143a7e3,1,16.45677,23.607485,2.5196233,0.0,0.0,0.0,213.0,55.0,2.0,2.0,2.0,9.0,9.0,9.0,2.0,2.0,2.0,224.0,224.0,224.0,1.0,0.0
0,41,54538,879c8af3f0aca90e17e4008b7c914438bbee3495,1,23.399794,20.831787,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.5,33.0,10.0,103.0,196.0,0.0,30.5,61.0,5.0,1839.5,3674.0,1.0,1.0
0,41,54538,88841efa234b4f6eeca9410e1654e818c72c6d90,1,26.178148,21.819748,0.0,0.0,0.0,0.0,34.0,0.0,4.0,19.75,33.0,10.0,100.25,202.0,2.0,39.0,85.0,66.0,1782.25,4398.0,1.0,3.0
0,41,54538,f0524d5c84f237d57c4a1071bd9dc52e701feb05,1,34.757145,31.878473,2.442817,0.0,0.0,0.0,1.0,0.0,40.0,40.0,40.0,222.0,222.0,222.0,75.0,75.0,75.0,4855.0,4855.0,4855.0,0.0,1.0
0,41,54538,c72dbf820d2ee8d3cea40d15437d5c1b273e0006,0,9.356643,7.2394867,0.0,0.0,0.0,0.0,299.0,96.0,40.0,41.0,42.0,151.0,161.5,172.0,80.0,89.0,98.0,5875.0,7025.5,8176.0,0.0,2.0
0,41,54538,b6f09bc50c2b0614437592fa98a55092ac37bfc5,0,16.266483,19.072287,0.0,0.0,0.0,0.0,290.0,32.0,41.0,41.0,41.0,165.0,165.0,165.0,77.0,77.0,77.0,9502.0,9502.0,9502.0,0.0,1.0
0,41,54538,9552c0890230f5f2191e06e7457ef05ca7fc5d56,0,10.006377,9.790937,0.0,0.0,0.0,0.0,1483.0,0.0,34.0,34.0,34.0,81.0,81.0,81.0,46.0,46.0,46.0,9034.0,9034.0,9034.0,0.0,1.0
0,41,54538,fcc873393eb944a39aa3f57e56c4af24ccf57bfc,1,18.576971,20.390915,2.4014182,0.0,0.0,0.0,418.0,162.0,10.0,24.625,52.0,13.0,99.25,262.0,9.0,47.125,137.0,720.0,3820.25,12986.0,0.0,8.0
0,41,54538,a77bf2fada43c7fc04d738554b59e3c1a83f8900,0,19.883614,21.08636,0.0,0.0,0.0,0.0,135.0,70.0,3.0,22.5,42.0,4.0,107.0,210.0,1.0,49.5,98.0,144.0,3467.0,6790.0,1.0,1.0
0,41,54538,6621f6f8087226645cc00120a9b14da4354518ca,1,34.757145,22.034403,0.0,0.0,0.0,0.0,3.0,7.0,2.0,6.5,13.0,3.0,138.0,471.0,0.0,5.75,18.0,9.0,265.0,644.0,3.0,1.0
0,41,54538,cbd0e4517d81182aa07830e93cd8ecc05cf2ff81,0,2.6186671,6.8880877,2.442817,16.509888,0.0,0.0,806.0,38.0,2.0,13.0,22.0,2.0,36.0,94.0,2.0,17.2,32.0,2069.0,3915.6,5446.0,2.0,3.0
0,41,54538,08b4ef64497107c71553f163ecf880f6d1a53a5d,0,10.197478,8.880906,0.0,0.0,0.0,0.0,2063.0,39.0,5.0,27.692307692307693,48.0,21.0,112.15384615384616,195.0,2.0,53.61538461538461,127.0,2098.0,5615.538461538462,10136.0,2.0,11.0
0,41,54538,9c323e6d6c8062c78c39e5c2e52c10a1ea0b657d,0,30.43539,14.457542,2.442817,0.0,0.0,0.0,158.0,19.0,15.0,23.0,31.0,39.0,141.5,244.0,16.0,49.5,83.0,1006.0,2119.5,3233.0,0.0,2.0
0,42,59905,403e7bf1ecd0d665da6c5225ce7fc439a89aa6e0,0,12.82052,9.378257,0.0,0.0,0.0,0.0,287.0,9.0,23.0,45.0,67.0,178.0,417.5,657.0,34.0,186.0,338.0,2385.0,10246.0,18107.0,0.0,2.0
0,42,59905,721cf0a421023e220ac1ba4b28ad72afdad2a49d,0,13.298874,10.055254,0.0,0.0,0.0,0.0,295.0,65.0,3.0,3.5,4.0,5.0,6.0,7.0,1.0,1.5,2.0,312.0,315.0,318.0,2.0,0.0
0,42,59905,30d63a73b7d0f212726457b303244d05a85a8f58,0,13.298874,7.0798182,0.0,0.0,0.0,0.0,86.0,39.0,4.0,28.5,67.0,11.0,158.0,460.0,4.0,74.125,210.0,185.0,5183.625,18176.0,1.0,7.0
0,42,59905,5f839747993a7a412fcccd159bca9962c7cc72e4,0,11.571828,0.0,0.0,0.0,0.0,0.0,576.0,6.0,3.0,14.2,35.0,6.0,95.0,295.0,3.0,28.8,98.0,693.0,1869.4,4761.0,3.0,2.0
0,42,59905,c7dc351cbf7037792c2b8edb9f9714cfcb440911,0,14.9751005,13.356535,0.0,0.0,0.0,0.0,355.0,43.0,8.0,15.25,25.0,18.0,66.0,114.0,7.0,24.0,58.0,535.0,3643.75,10124.0,2.0,2.0
0,42,59905,168bd65ae047afecf3eea54786d8e6becba932f7,0,16.348873,5.488945,0.0,0.0,0.0,0.0,478.0,0.0,53.0,53.0,53.0,360.0,360.0,360.0,157.0,157.0,157.0,18519.0,18519.0,18519.0,0.0,1.0
0,42,59905,13a8102af58200a1589cebb5adf72bda03d7b743,0,13.298874,14.299963,0.0,0.0,0.0,0.0,361.0,117.0,25.0,42.25,63.0,165.0,412.75,573.0,45.0,143.25,235.0,3266.0,10083.75,22412.0,0.0,4.0
0,42,59905,c7c878013390b5b79cbcf8f83eaa7d5e6f108f6a,0,14.959908,13.623039,0.0,0.0,0.0,0.0,522.0,178.0,47.0,55.0,63.0,316.0,444.5,573.0,140.0,187.5,235.0,8673.0,15542.5,22412.0,0.0,2.0
0,42,59905,c37751d233439df2a1e1b01475c0226050ef418e,0,13.298874,11.439567,0.0,0.0,0.0,0.0,735.0,24.0,18.0,38.8,87.0,81.0,231.0,652.0,25.0,91.4,271.0,2854.0,10422.2,33125.0,0.0,5.0
0,42,59905,f6867be9a28578162f024790f5975d7ad1a18e52,1,16.348873,13.993893,0.0,0.0,0.0,0.0,27.0,0.0,9.0,14.5,20.0,74.0,98.0,122.0,9.0,24.0,39.0,611.0,1081.5,1552.0,1.0,1.0
0,42,59905,7b87c7ae718541b0f780f515699909b3cda03c8d,0,15.631861,13.806777,0.0,0.0,0.0,0.0,283.0,21.0,49.0,65.5,82.0,275.0,431.5,588.0,126.0,216.0,306.0,11122.0,20083.5,29045.0,0.0,2.0
0,42,59905,3bb4c3127c77ffb06a81cfe09862716a0828114c,1,13.814304,11.79081,0.0,0.0,0.0,0.0,22.0,36.0,14.0,18.83333333333333,30.0,22.0,151.0,400.0,15.0,37.66666666666666,96.0,893.0,2216.5,4889.0,0.0,6.0
0,42,59905,4ed50ef3ebdc06a2a4480f7a49a5403515862ea6,0,12.375387,9.768946,0.0,0.0,0.0,0.0,862.0,26.0,28.0,52.5,77.0,81.0,577.5,1074.0,50.0,245.0,440.0,3722.0,15233.0,26744.0,0.0,2.0
0,42,59905,540429bbb6e7624add6c73b29d89a89e23b088a8,0,13.814304,11.899924,0.0,0.0,0.0,0.0,271.0,24.0,12.0,27.33333333333333,39.0,45.0,179.66666666666666,298.0,13.0,68.66666666666667,121.0,832.0,3138.0,5288.0,0.0,3.0
0,42,59905,c99da96a7dab237d4c9d96b75657b88f6766e202,0,12.82052,10.825628,0.0,0.0,0.0,0.0,700.0,0.0,1.0,30.33333333333333,101.0,1.0,124.66666666666669,486.0,1.0,65.66666666666667,269.0,700.0,12660.833333333334,51117.0,3.0,3.0
0,43,84087,1cd60b8211a335505054f920ee111841792ff393,0,12.942908,11.08545,0.0,0.0,0.0,0.0,580.0,45.0,9.0,60.0,130.0,19.0,281.0,716.0,8.0,165.0,405.0,1075.0,23246.75,63208.0,1.0,3.0
0,43,84087,43d75699788aeaf3a47fd0997d187e84e5f7b6a4,0,15.875074,10.402667,0.0,0.0,0.0,0.0,742.0,162.0,10.0,19.33333333333333,36.0,18.0,48.0,98.0,10.0,27.0,58.0,1179.0,3320.0,6863.0,0.0,3.0
0,43,84087,631e7b214dfc333d433f42aca88b39edf5c3ee73,0,19.787245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0,43,84087,e1dab729858ff66db0d3668919d828897312af5a,1,12.177089,17.029474,0.0,0.0,0.0,0.0,1255.0,1.0,15.0,50.5,86.0,38.0,194.5,351.0,19.0,123.5,228.0,2728.0,14352.0,25976.0,0.0,2.0
0,43,84087,e7f349ecfd0c3cc906714ba31e8a9b74f7b0eda9,0,15.357502,16.694288,0.0,0.0,0.0,0.0,277.0,18.0,6.0,33.333333333333336,86.0,18.0,260.3333333333333,1081.0,4.0,96.83333333333331,389.0,489.0,7304.666666666667,28575.0,1.0,5.0
0,43,84087,bae35f70901763e109fda4a011e4c72cc4002256,0,14.767867,14.846988,0.0,0.0,0.0,0.0,283.0,28.0,4.0,28.0,65.0,10.0,130.66666666666666,341.0,4.0,70.33333333333333,191.0,577.0,5110.0,13655.0,1.0,2.0
0,43,84087,032a335bbc3fd6f8ce61644c1fff0a06da09f854,0,18.05163,10.879318,0.0,0.0,0.0,0.0,481.0,0.0,38.0,38.0,38.0,126.0,126.0,126.0,62.0,62.0,62.0,5939.0,5939.0,5939.0,0.0,1.0
0,43,84087,b264b35bde2754a2768d56fc8623b24a6f51fac8,0,15.95272,15.800597,5.151085,0.0,0.0,0.0,162.0,192.0,3.0,29.75,49.0,8.0,169.75,398.0,1.0,71.75,146.0,176.0,4724.0,9720.0,1.0,3.0
0,43,84087,bae842d9e8a8353a623e45ee6c22faa10c6794b8,1,16.357597,17.19275,0.0,0.0,0.0,0.0,437.0,153.0,65.0,75.5,86.0,341.0,346.0,351.0,191.0,209.5,228.0,13655.0,19815.5,25976.0,0.0,2.0
0,43,84087,ec10a11f83979cbb473084a35fd33aab7ae171dc,0,15.277478,12.143744,0.0,0.0,0.0,0.0,253.0,0.0,38.0,38.0,38.0,130.0,130.0,130.0,67.0,67.0,67.0,4263.0,4263.0,4263.0,0.0,1.0
0,43,84087,7cd0a8238a483161fd1e3a36ea5b0092b71e6d6a,0,17.293205,16.149576,0.0,0.0,0.0,0.0,644.0,72.0,38.0,38.0,38.0,126.0,126.0,126.0,62.0,62.0,62.0,5939.0,5939.0,5939.0,0.0,1.0
0,44,90609,a1cb7f2782c6754cd33ae089c6689828a89805ef,1,14.280714,17.407795,0.0,0.0,0.0,0.0,117.0,0.0,2.0,2.333333333333333,3.0,8.0,8.333333333333334,9.0,1.0,1.0,1.0,119.0,121.33333333333331,125.0,3.0,0.0
0,44,90609,5811c8e91323ee1ce2cedf0db0b247a4ac0f6359,0,8.319185,6.7215743,0.0,0.0,0.0,4.0933995,834.0,0.0,8.0,24.0,47.0,68.0,152.66666666666666,278.0,8.0,40.66666666666666,88.0,1136.0,5338.0,12698.0,1.0,2.0
0,44,90609,5b07d62d543599a392f6e36c6c71b5049e62fa25,0,18.60256,7.741413,0.0,0.0,0.0,4.0933995,52.0,0.0,2.0,2.0,2.0,14.0,19.5,25.0,1.0,1.0,1.0,53.0,55.0,57.0,2.0,0.0
0,44,90609,8b8f1865c7beaf6bb5d7f451445902dafdf23fc3,0,17.04814,22.12946,0.0,0.0,0.0,0.0,52.0,10.0,4.0,12.333333333333334,23.0,8.0,99.33333333333331,233.0,2.0,24.33333333333333,62.0,88.0,754.0,1907.0,1.0,2.0
0,44,90609,e206c90c5ae7ee9a6ff6082bff9f7f31f939a65a,1,18.48067,15.752878,0.0,0.0,0.0,0.0,33.0,1.0,6.0,11.4,29.0,12.0,55.2,140.0,4.0,12.6,41.0,146.0,770.6,3043.0,4.0,1.0
0,44,90609,f924946ced43cc3462f2a7fc8232bcce4d8f7cf6,0,18.48067,13.037807,9.751974,0.0,0.0,0.0,44.0,0.0,14.0,16.333333333333332,20.0,31.0,79.0,117.0,17.0,24.0,37.0,610.0,970.0,1290.0,0.0,3.0
0,44,90609,2c8b5431de3a6404f964d5c16121358031f0a181,1,19.203178,21.471199,0.0,0.0,0.0,0.0,60.0,24.0,1.0,10.5,29.0,2.0,43.25,98.0,1.0,14.5,48.0,60.0,1475.25,5280.0,3.0,1.0
0,44,90609,4edaa8500b7ca161a82c6c03786d8bea05b7d86d,0,8.719119,7.3353467,0.0,0.0,0.0,4.0933995,826.0,0.0,17.0,20.0,23.0,46.0,87.5,129.0,21.0,29.0,37.0,3748.0,4996.0,6244.0,0.0,2.0
0,44,90609,e87c3be7aaa1c7ce91f94fda0815339ac02af787,0,7.9543314,8.334961,0.0,0.0,0.0,4.0933995,1967.0,67.0,17.0,17.5,18.0,33.0,43.0,53.0,20.0,20.5,21.0,3673.0,5146.0,6619.0,0.0,2.0
0,44,90609,7ff978d5dd970101c681383fcb168b49efee654a,0,17.735525,13.474096,0.0,0.0,0.0,0.0,51.0,47.0,2.0,8.333333333333334,15.0,5.0,38.0,66.0,2.0,8.666666666666666,17.0,78.0,352.6666666666667,741.0,2.0,1.0
0,44,90609,acfcb78eb995e1755e08cfd39e863e8dd7f28587,0,6.5237703,4.293056,0.0,0.0,0.0,0.0,664.0,0.0,7.0,18.0,32.0,22.0,81.66666666666667,147.0,6.0,32.333333333333336,70.0,940.0,2713.0,5168.0,1.0,2.0
0,44,90609,d23b990b4914ac25b889d0cb02c9ec0213038e40,0,7.9543314,7.88274,0.0,0.0,0.0,4.0933995,1196.0,91.0,19.0,26.0,33.0,88.0,129.5,171.0,25.0,40.0,55.0,3432.0,5278.0,7124.0,0.0,2.0
0,44,90609,2ab8cc47f4fc3757f0b8581384fb63215d25ab32,0,18.48067,20.962177,0.0,0.0,0.0,0.0,56.0,27.0,24.0,43.333333333333336,65.0,260.0,492.3333333333333,670.0,61.0,170.66666666666666,288.0,2056.0,9656.666666666666,17289.0,0.0,3.0
0,44,90609,564a8fb25e2cf940cbe381b4f57e88d55632df28,0,8.319185,8.569488,8.745779,0.0,0.0,3.0351617,1164.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1164.0,1164.0,1164.0,1.0,0.0
0,44,90609,b6b9e1943c9e2e7ca09c28cdc50c25b3918f3735,0,7.9543314,4.643985,0.0,0.0,0.0,0.0,857.0,12.0,2.0,6.5,15.0,2.0,38.25,75.0,2.0,5.75,16.0,941.0,1277.75,1787.0,3.0,1.0
0,44,90609,f117c6f12d067bd66dad40996b3931c069daa2da,0,15.821718,14.906023,0.0,0.0,0.0,0.0,1884.0,46.0,16.0,36.333333333333336,65.0,72.0,312.3333333333333,670.0,21.0,123.0,288.0,2801.0,8386.666666666666,17289.0,0.0,3.0
0,44,90609,8dcf560adabf4e470cb3d41c3fd2612a3a16eea4,0,17.04814,12.630798,0.0,0.0,0.0,0.0,136.0,32.0,13.0,15.0,17.0,62.0,80.0,98.0,14.0,16.5,19.0,637.0,821.5,1006.0,0.0,2.0
0,44,90609,60eb2c50041594544fce0980d610625afaa6941f,0,16.41205,16.470062,0.0,0.0,0.0,0.0,180.0,79.0,7.0,12.25,21.0,39.0,53.25,66.0,4.0,13.5,27.0,441.0,1014.25,1667.0,2.0,2.0
0,44,90609,66516dc51179a55efc82aa9c69c60925de76a84d,0,17.735525,21.212059,0.0,0.0,0.0,0.0,34.0,0.0,4.0,10.0,16.0,8.0,41.5,75.0,4.0,12.5,21.0,491.0,871.5,1252.0,1.0,1.0
0,44,90609,0251dd980480e711021806aed54427603c7a9d5e,0,9.184499,8.833034,0.0,0.0,0.0,4.0933995,913.0,0.0,18.0,27.33333333333333,33.0,83.0,115.33333333333331,171.0,25.0,43.333333333333336,55.0,5263.0,7722.666666666667,10781.0,0.0,3.0
0,44,90609,edc62dd7276e23c81219678ae7f3ea6bf3e19e24,0,10.860534,4.947292,0.0,0.0,0.0,0.0,580.0,40.0,19.0,35.666666666666664,56.0,72.0,273.0,657.0,34.0,98.0,256.0,2368.0,7097.333333333333,18472.0,0.0,6.0
0,44,90609,c688294e3460ab178a34165753de5a24e8adfda3,0,19.291174,7.200796,0.0,0.0,0.0,0.0,169.0,4.0,4.0,22.0,50.0,10.0,53.333333333333336,110.0,1.0,26.33333333333333,63.0,194.0,8485.333333333334,24396.0,1.0,2.0
0,44,90609,27ce3d59a0ac0aa03769f9f16d94ad4e17beacd2,0,18.48067,23.618505,0.0,0.0,0.0,0.0,93.0,76.0,7.0,19.0,40.0,26.0,119.33333333333331,303.0,6.0,39.0,103.0,292.0,2021.6666666666667,5384.0,1.0,2.0
0,44,90609,70ad73834b38cfc87674ca24678a22db9fe3f4c4,0,7.9543314,8.352399,0.0,0.0,0.0,4.0933995,1333.0,0.0,37.0,37.0,37.0,210.0,210.0,210.0,65.0,65.0,65.0,5843.0,5843.0,5843.0,0.0,1.0
0,44,90609,c8fdfa7ad287fa2c8508f911d1c2f226a95b163b,0,7.3128905,6.991616,0.0,0.0,0.0,4.0933995,732.0,0.0,3.0,3.5,4.0,10.0,18.5,27.0,2.0,3.0,4.0,753.0,791.0,829.0,2.0,0.0
