qid,title_score,abstract_score,entities_score,venue_score,journal_score,authors_score,inCitations,outCitations,doc_id,qlength,id,Advanced,Developing,DocLevel,H,L,DocHLevel
3462,0.0,0.0,0.0,0.0,0.0,0.6680189000000001,293.0,28.0,50121dd7d8e478cc547d9d3cea23fad78f13ab1f,10,,,,,,,
3462,6.568009399999999,4.5116267,0.0,0.0,0.0,0.0,763.0,11.0,f2573ccdd9ff0bf9656931365f20ac75423e9e05,10,,,,,,,
3462,6.568009399999999,4.8223004000000005,0.0,0.0,0.0,0.0,1999.0,16.0,668f3d43acd2ade93daa05223960befcbf96ad6d,10,668f3d43acd2ade93daa05223960befcbf96ad6d,3.0,0.0,Advanced,2.0,1.0,Mixed
3462,6.2667437,6.193969,0.0,0.0,0.0,0.0,685.0,0.0,06e0b5db31bacfa2308e642c5b256f445f8b8faf,10,,,,,,,
3462,7.2666835999999995,4.3364067,0.0,0.0,0.0,0.0,425.0,0.0,4d49a502dc7af98a3a35e92a3bd8b309f9993347,10,,,,,,,
3462,6.747722,5.2941318,0.0,0.0,5.2537655999999995,0.0,766.0,0.0,f45da870e5d5d69acb9d30ed7066fc34d718de70,10,f45da870e5d5d69acb9d30ed7066fc34d718de70,,,,1.0,0.0,H
3462,6.2667437,2.7543919999999997,0.0,0.0,0.0,0.0,1989.0,0.0,701012b5b1621c2c7af76da179d8d1cd55a5ae45,10,,,,,,,
3462,6.568009399999999,3.9656187999999997,0.0,0.0,0.0,0.0,866.0,1.0,54a4f558c0b4f916cf49ff2eceaadb94d5d3637d,10,,,,,,,
3462,6.568009399999999,5.197851999999999,0.0,0.0,0.0,0.0,311.0,0.0,5e3e15ade2c47ce770e9c9b54a9a45a2ba402a75,10,5e3e15ade2c47ce770e9c9b54a9a45a2ba402a75,,,,0.0,1.0,L
3462,4.303462000000001,2.4998777000000003,0.0,0.0,0.0,2.5380702,429.0,539.0,1487335adcfb75344d99544e133559ec4620acd8,10,,,,,,,
3462,5.7401567,5.7952449999999995,0.0,0.0,0.0,0.0,632.0,15.0,b741d1ae0e792a3a1e997cb727947758d5d0a823,10,b741d1ae0e792a3a1e997cb727947758d5d0a823,4.0,0.0,Advanced,4.0,1.0,Mixed
3462,6.568009399999999,4.6467447,0.0,0.0,0.0,0.0,770.0,0.0,55999d312ae5d4339c767f0ecb7682c126e27b0e,10,55999d312ae5d4339c767f0ecb7682c126e27b0e,1.0,0.0,Advanced,1.0,0.0,H
3462,6.2667437,4.801371,0.0,0.0,0.0,0.0,836.0,0.0,72f6630ca24fb70222b26f3a62f4bb6309d7e5e6,10,,,,,,,
3462,6.2667437,5.2358947,0.0,0.0,0.0,0.0,675.0,0.0,069fa40dcf2ffd698e8b32dc2f44a097ed11b99d,10,,,,,,,
3661,30.883465,16.889029999999998,0.0,0.0,0.0,0.0,63.0,5.0,3bc200252070c868af80df2fd0cad261dd4d103a,16,,,,,,,
3661,27.613537,0.7629307,0.0,0.0,0.0,0.0,113.0,2.0,2cf0b85979684aa5116a8bfd4f1437277ce73b95,16,2cf0b85979684aa5116a8bfd4f1437277ce73b95,1.0,0.0,Advanced,1.0,1.0,Mixed
3661,9.919624,18.17996,0.0,0.0,0.0,0.0,615.0,5.0,97881c6577c310f50fc86738c0268896b970dfa4,16,97881c6577c310f50fc86738c0268896b970dfa4,0.0,2.0,Developing,2.0,0.0,H
3661,25.473064,23.151785,0.0,0.0,0.0,0.0,19.0,0.0,e4fd8d33571bee713ec28fb5ff7c21ece35eb56a,16,,,,,,,
3661,21.230797,0.0,0.0,0.0,0.0,0.0,41.0,29.0,de82c7bcb3dc8b69072bd209737464c7f6956aa0,16,de82c7bcb3dc8b69072bd209737464c7f6956aa0,2.0,0.0,Advanced,1.0,1.0,Mixed
3661,12.476137,23.199476,0.0,0.0,0.0,0.0,242.0,11.0,754eef845a1fd33405661e9de4e985f020ea949a,16,,,,,,,
3661,26.738224,18.511509,0.0,0.0,0.0,0.0,13.0,12.0,8f37790342575be6dc29c9a25731144ee4b3b6cc,16,,,,,,,
3661,13.910120000000001,25.019776999999998,0.0,0.0,0.0,23.88264,56.0,2.0,0813446cd9dcf350a7212280b8db7ee3fd05b970,16,0813446cd9dcf350a7212280b8db7ee3fd05b970,1.0,0.0,Advanced,0.0,1.0,L
3661,10.858665,1.042586,0.0,0.0,0.0,0.0,91.0,129.0,12645e5fa05d68ec8fb047c9cd7a5138fe9f3ce3,16,12645e5fa05d68ec8fb047c9cd7a5138fe9f3ce3,2.0,0.0,Advanced,2.0,0.0,H
3661,23.640562,0.7110380000000001,0.0,0.0,0.0,0.0,6.0,0.0,6c43d5bb27e86bc48e5495afba550b28fb4f8d70,16,,,,,,,
3661,24.172628,15.418266000000001,0.0,0.0,0.0,0.0,4.0,0.0,2e089d5c7ee3a1815d616f85868ce41260cabab7,16,,,,,,,
3661,14.758263000000001,20.435845999999998,0.0,0.0,0.0,0.0,214.0,4.0,81b95e0483d32945aad0c09849f1a9b2022d59c4,16,,,,,,,
3661,26.500149,19.498967999999998,0.0,0.0,0.0,0.0,1.0,0.0,0d1918f98e52842b351ce45b723e6d7181d2bc0b,16,,,,,,,
3661,12.476137,23.985682999999998,0.0,0.0,0.0,0.0,212.0,12.0,62e60986530abb2b8bc40a3397fdef73d8abfcf3,16,,,,,,,
3661,21.230797,16.885544,0.0,0.0,0.0,0.0,13.0,0.0,8a9610cac48251fe8680bab940a22f76121bab6e,16,,,,,,,
3661,24.292755,22.385735999999998,0.0,0.0,0.0,0.0,15.0,7.0,b67013996f0a4bd01ef8488249de64a1fc4bf33c,16,b67013996f0a4bd01ef8488249de64a1fc4bf33c,2.0,0.0,Advanced,0.0,2.0,L
3661,28.472990000000003,24.69954,0.0,0.0,0.0,0.0,2.0,5.0,b66694a6bc6302d382d5d1094942e98fcd5bad9c,16,,,,,,,
3661,12.806183,17.096138,0.0,0.0,0.0,0.0,519.0,38.0,8e787e925eeb7ad735a228b2b1e8dd6d9620be83,16,8e787e925eeb7ad735a228b2b1e8dd6d9620be83,0.0,5.0,Developing,2.0,3.0,Mixed
3661,22.834154,16.354443,0.0,0.0,0.0,0.0,6.0,0.0,47f3345d5a61f4221e7ee071d97dca4f4a208205,16,,,,,,,
3778,6.4304385,3.506732,0.0,0.0,0.0,0.0,651.0,104.0,0decbb8696f2b5025977ffce3c03ce7108097fd4,13,0decbb8696f2b5025977ffce3c03ce7108097fd4,2.0,0.0,Advanced,1.0,1.0,Mixed
3778,7.240951,4.9938188,0.0,0.0,0.0,0.0,1.0,2.0,9c3c83d1ad5d11e5af44c618838de51081edfb30,13,9c3c83d1ad5d11e5af44c618838de51081edfb30,3.0,0.0,Advanced,1.0,3.0,Mixed
3778,6.1991385999999995,0.0,0.0,0.0,0.0,0.0,32.0,533.0,1ec3b76edf8faea38dea47df6a93338130eb52f3,13,,,,,,,
3778,7.240951,0.0,0.0,0.0,0.0,0.0,80.0,30.0,afa37924754c09517b9fe5ad791e83f1960ff588,13,afa37924754c09517b9fe5ad791e83f1960ff588,3.0,0.0,Advanced,1.0,2.0,Mixed
3778,7.240951,0.0,0.0,0.0,0.0,0.0,41.0,6.0,13caa7470cf6bc44903fb993a5880997ffce091d,13,13caa7470cf6bc44903fb993a5880997ffce091d,3.0,0.0,Advanced,2.0,1.0,Mixed
3778,7.5965940000000005,6.308144,0.0,0.0,0.0,0.0,3.0,3.0,1889b1ca14f3f6c58df5e5c976dd7359399023c4,13,1889b1ca14f3f6c58df5e5c976dd7359399023c4,10.0,0.0,Advanced,0.0,10.0,L
3778,11.816724,0.0,0.0,0.0,0.0,0.0,38.0,7.0,f7506dec1bd3b4473f31deff75f8fdd14702a27f,13,f7506dec1bd3b4473f31deff75f8fdd14702a27f,2.0,0.0,Advanced,2.0,0.0,H
3778,0.0,0.0,0.0,0.0,0.0,4.2008047,7.0,28.0,170aab114da7eb0df215a7c15a6812097e902437,13,,,,,,,
3778,13.190689,23.003777,0.0,0.0,0.0,0.0,2.0,20.0,6eca2ce8402e439afde044ce22869e7c6af6f98e,13,6eca2ce8402e439afde044ce22869e7c6af6f98e,1.0,1.0,Mixed,1.0,2.0,Mixed
3778,8.885114999999999,10.845313,0.0,0.0,0.0,0.0,3.0,1.0,dc04f5c7fa369afd42dc590a436b8801113c5e74,13,dc04f5c7fa369afd42dc590a436b8801113c5e74,3.0,0.0,Advanced,1.0,2.0,Mixed
3778,0.0,0.0,0.0,0.0,0.0,12.154354,12.0,10.0,6357186117394b0835a7e34fb9aa79e774d07206,13,6357186117394b0835a7e34fb9aa79e774d07206,0.0,5.0,Developing,0.0,5.0,L
3778,5.595353,4.6502422999999995,0.0,0.0,0.0,0.0,329.0,55.0,c413a12fa9ede4dff25f1ffc09cf96af14db4469,13,c413a12fa9ede4dff25f1ffc09cf96af14db4469,3.0,0.0,Advanced,2.0,1.0,Mixed
3778,7.558517500000001,0.0,0.0,0.0,0.0,0.0,4408.0,213.0,d5b692f690207d59fd21b19c4a510fd7c3f6caa8,13,d5b692f690207d59fd21b19c4a510fd7c3f6caa8,2.0,0.0,Advanced,2.0,0.0,H
3778,7.558517500000001,5.756392,0.0,0.0,0.0,0.0,838.0,0.0,583d68233df370a4d42428a41fb414f9f9dfb391,13,,,,,,,
3778,9.843893,20.841228,0.0,0.0,0.0,0.0,14.0,15.0,ad95d2da17786e863a03dc680f7462e8f923aee0,13,,,,,,,
3778,13.190689,16.075832000000002,0.0,0.0,0.0,0.0,125.0,79.0,ee427831d78b3fc8dae44e8c82276a214a7a7e76,13,ee427831d78b3fc8dae44e8c82276a214a7a7e76,3.0,0.0,Advanced,3.0,0.0,H
3778,6.1991385999999995,3.7717261,0.0,0.0,0.0,0.0,3570.0,26.0,ade9e5a04726d34de8e9b721a11b8de28552a84b,13,ade9e5a04726d34de8e9b721a11b8de28552a84b,3.0,0.0,Advanced,2.0,1.0,Mixed
3778,7.576461999999999,6.1426105,0.0,0.0,0.0,0.0,8.0,1.0,21930f2f52f87d0249a7579503872aa1e471bcc6,13,,,,,,,
3778,5.2541876,0.0,0.0,0.0,0.0,0.0,621.0,24.0,8f66c41c163e48f97c00319045275210c8556ae1,13,,,,,,,
3778,6.1991385999999995,0.0,0.0,0.0,0.0,0.0,19.0,34.0,94fec18f9e2e5922200c738d60ae4f0f292300c8,13,94fec18f9e2e5922200c738d60ae4f0f292300c8,1.0,0.0,Advanced,0.0,1.0,L
3994,10.020472999999999,2.8566346,0.0,0.0,0.0,0.0,89.0,72.0,a435de0ec08eeb9ac15c9e442915c3b20931138d,25,a435de0ec08eeb9ac15c9e442915c3b20931138d,5.0,0.0,Advanced,3.0,2.0,Mixed
3994,12.967502,16.419945000000002,0.0,0.0,0.0,0.0,3.0,37.0,96fd2d55257e1ce82855d214ea9641ed9f973b74,25,96fd2d55257e1ce82855d214ea9641ed9f973b74,4.0,0.0,Advanced,1.0,3.0,Mixed
3994,10.716306,7.454438000000001,0.0,0.0,0.0,0.0,153.0,32.0,c6787dcb8e5145df54745d7da0890c2ee45db609,25,c6787dcb8e5145df54745d7da0890c2ee45db609,5.0,0.0,Advanced,2.0,3.0,Mixed
3994,10.66232,11.006644999999999,0.0,0.0,0.0,0.0,47.0,37.0,1c582b004810602fb02f14afc4fd9e8b1c8a0a9a,25,,,,,,,
3994,20.230014999999998,22.702435,0.0,0.0,0.0,0.0,7.0,2.0,31f24df9bd5d31e540c85fec86f086763c67cbca,25,31f24df9bd5d31e540c85fec86f086763c67cbca,0.0,3.0,Developing,0.0,3.0,L
3994,27.406893,32.80532,0.0,0.0,0.0,0.0,0.0,0.0,59b344bf6647488cf8855706c1a8f39c39ab25f3,25,,,,,,,
3994,23.600561,27.0954,0.0,0.0,0.0,0.0,2.0,10.0,ef96351492d378518eabd0e5bfcc88d1d510d7eb,25,,,,,,,
3994,21.79815,28.974990000000002,0.0,0.0,0.0,0.0,0.0,13.0,45c5d8579a283c583695eef68741f73aa96e96f1,25,,,,,,,
3994,12.444647,16.004488000000002,0.0,0.0,0.0,0.0,2.0,11.0,00ad02d227a63b2c50f1435e3c86ba823260d71c,25,,,,,,,
3994,12.967502,25.475609,0.0,0.0,0.0,0.0,5.0,4.0,e1611d3564cde4a3fc590f4ed59a2be8435c121c,25,,,,,,,
3994,9.468838,10.198014,0.0,0.0,0.0,0.0,0.0,0.0,43b78f520fc22ede67e492895cac086b155a369b,25,,,,,,,
3994,10.232411,14.641081,0.0,0.0,0.0,0.0,3.0,0.0,24b6550540edab0d7306f541f9f2b8812b5b8c0b,25,,,,,,,
3994,17.17448,20.001127,0.0,0.0,0.0,0.0,1.0,1.0,75567d9ee18769e68f25ccd9134a2c74bf1ae377,25,,,,,,,
3994,17.685467000000003,28.797698999999998,0.0,0.0,0.0,0.0,6.0,0.0,2a007b4f9f4c417a883561fe65bccef55607fad6,25,2a007b4f9f4c417a883561fe65bccef55607fad6,3.0,0.0,Advanced,1.0,2.0,Mixed
3994,11.515989999999999,15.719465,0.0,0.0,0.0,0.0,19.0,11.0,01dedbf2daa4fc8af39e29b50373adbdd7256a83,25,01dedbf2daa4fc8af39e29b50373adbdd7256a83,2.0,0.0,Advanced,1.0,1.0,Mixed
3994,15.321210999999998,12.129750999999999,0.0,0.0,0.0,0.0,1.0,0.0,db301ad30ed4e2100385602fb6767875fb7b4ccf,25,,,,,,,
3994,11.515989999999999,17.966084,0.0,0.0,0.0,0.0,32.0,12.0,3c835420c2ecf60d1b3ed5b539a7f56b5aedb6b5,25,3c835420c2ecf60d1b3ed5b539a7f56b5aedb6b5,3.0,0.0,Advanced,2.0,1.0,Mixed
3994,0.0,3.4266707999999997,0.0,0.0,0.0,0.0,241.0,11.0,918f1208885b4f0291a063959e8fcbe897305e57,25,,,,,,,
3994,11.101766,17.38995,0.0,0.0,0.0,0.0,3.0,11.0,1f61da3e9201000bf3da4654f1da3d59f25370d0,25,1f61da3e9201000bf3da4654f1da3d59f25370d0,6.0,0.0,Advanced,3.0,3.0,Mixed
3994,17.896057,18.762913,0.0,0.0,0.0,0.0,2.0,14.0,5e516be2a036d2ceeecd18570931fe19945a8792,25,,,,,,,
3994,14.157106,15.236394,0.0,0.0,0.0,0.0,18.0,7.0,0f581f0cfc505c3377894ad345eeb534a6a48e84,25,,,,,,,
3994,10.716306,13.547143,0.0,0.0,0.0,0.0,8.0,11.0,96b4145f49b6eaa202089a7211089810df5c2757,25,96b4145f49b6eaa202089a7211089810df5c2757,1.0,0.0,Advanced,0.0,1.0,L
3994,14.157106,14.573301,0.0,0.0,0.0,0.0,9.0,1.0,04f0e90f626110b5fe65e7419218d289c2574a95,25,,,,,,,
3994,14.789249,17.463097,0.0,0.0,0.0,0.0,3.0,0.0,1a429b5ad668b6e77f45fcacaf06714a19028b08,25,,,,,,,
3994,12.444647,0.0,0.0,0.0,0.0,0.0,10.0,6.0,fde928c1223823843d5b3f19e1fb43b7ec84261e,25,fde928c1223823843d5b3f19e1fb43b7ec84261e,1.0,0.0,Advanced,1.0,0.0,H
3994,19.527617000000003,26.656291999999997,0.0,0.0,0.0,0.0,11.0,6.0,31639e2c8f94c12cec44f114385f5110deb9816d,25,31639e2c8f94c12cec44f114385f5110deb9816d,1.0,0.0,Advanced,1.0,0.0,H
3994,13.536218,14.7607,0.0,0.0,0.0,0.0,42.0,15.0,38f1606ce1bf15a5035c651597977e86e97ed2d2,25,38f1606ce1bf15a5035c651597977e86e97ed2d2,4.0,0.0,Advanced,2.0,2.0,Mixed
3994,22.67706,24.898885999999997,0.0,0.0,0.0,0.0,21.0,0.0,e87a23353d0bf5786dfa62e51a3bbde12e306af0,25,e87a23353d0bf5786dfa62e51a3bbde12e306af0,3.0,0.0,Advanced,1.0,2.0,Mixed
3994,9.128249,8.94026,0.0,0.0,0.0,0.0,50.0,0.0,ece41f27da81baa6a5fb3df7b06ff595edfb6c79,25,,,,,,,
3994,13.536218,17.058270999999998,0.0,0.0,0.0,0.0,32.0,7.0,a94954b5a290e42e40b0d8876e8469b943e2b842,25,a94954b5a290e42e40b0d8876e8469b943e2b842,1.0,0.0,Advanced,1.0,0.0,H
4000,16.992992,11.735308,0.0,0.0,0.0,0.0,939.0,53.0,7fe36ddb0c49df86af20a7cc69a27ae175b94362,14,7fe36ddb0c49df86af20a7cc69a27ae175b94362,4.0,0.0,Advanced,3.0,1.0,Mixed
4000,16.992992,0.0,0.0,0.0,0.0,0.0,608.0,0.0,e2271f15cbb740306fd8986b23907574e6df0fc2,14,,,,,,,
4000,16.307829,8.145872,0.0,0.0,10.350197,0.0,2049.0,180.0,c5f804d4b296237f7f0777c2ecf796c92b0c730e,14,c5f804d4b296237f7f0777c2ecf796c92b0c730e,1.0,0.0,Advanced,1.0,0.0,H
4000,18.551886,16.285395,0.0,0.0,0.0,0.0,1741.0,0.0,13aed805e22d32a45bfc39a78cf3c35e6dbf2ec3,14,13aed805e22d32a45bfc39a78cf3c35e6dbf2ec3,,,,0.0,1.0,L
4000,14.548078,13.800282999999999,0.0,0.0,13.379995000000001,0.0,556.0,55.0,0e82895974c686b16c0709206ed285bf447524d8,14,0e82895974c686b16c0709206ed285bf447524d8,5.0,0.0,Advanced,4.0,1.0,Mixed
4000,17.738255,0.0,0.0,0.0,0.0,0.0,561.0,0.0,99611f2449457e967b32668c9c8a925d33acc2f3,14,,,,,,,
4000,16.992992,18.444847,0.0,0.0,0.0,0.0,878.0,105.0,e138280cc34b590ab6c15a2db3c0b7b6ba1d8a5a,14,e138280cc34b590ab6c15a2db3c0b7b6ba1d8a5a,2.0,0.0,Advanced,,,
4000,16.307829,17.832573,0.0,0.0,0.0,0.0,650.0,27.0,3e25f535a30414dc502bf3f0cc3f902c7e7d0819,14,3e25f535a30414dc502bf3f0cc3f902c7e7d0819,6.0,0.0,Advanced,4.0,2.0,Mixed
4000,17.738255,0.0,0.0,0.0,0.0,0.0,1301.0,0.0,df075c91d9816282f49ab94a9d0b4faa74758e0c,14,df075c91d9816282f49ab94a9d0b4faa74758e0c,,,,0.0,1.0,L
4000,15.675776,13.422422000000001,0.0,0.0,0.0,0.0,1502.0,458.0,4e316ca14c07926716e5138a75705ee543076a19,14,4e316ca14c07926716e5138a75705ee543076a19,1.0,0.0,Advanced,1.0,0.0,H
4000,15.090889,21.22867,0.0,0.0,0.0,0.0,1175.0,1.0,da7a70a97733eaaee04bf0c253314f29ed10aa53,14,,,,,,,
4000,15.090889,13.413547,0.0,0.0,0.0,0.0,558.0,94.0,74a763ecec9533542391c08a7b840330201f3574,14,74a763ecec9533542391c08a7b840330201f3574,1.0,0.0,Advanced,3.0,1.0,Mixed
4000,16.307829,18.348063,0.0,0.0,0.0,0.0,707.0,0.0,c22e733914de4477c6bd29f32234e01379df650b,14,,,,,,,
4000,16.992992,0.0,0.0,0.0,0.0,0.0,559.0,51.0,e55232339c44dbb358643ee3e169e7fcd009d977,14,e55232339c44dbb358643ee3e169e7fcd009d977,5.0,0.0,Advanced,3.0,2.0,Mixed
4000,16.992992,15.902535999999998,0.0,0.0,0.0,0.0,883.0,0.0,f9acdaafa31a142e898e3b1815fa423557c193d7,14,,,,,,,
4000,15.090889,15.566479999999999,0.0,0.0,0.0,0.0,677.0,48.0,94bfdcc94d504692ad03f9f20305b844e7d93eb9,14,,,,,,,
4000,15.675776,17.065445,0.0,0.0,10.350197,0.0,1085.0,142.0,154507a7222c60380dd895d85171722548fbc81f,14,154507a7222c60380dd895d85171722548fbc81f,3.0,0.0,Advanced,2.0,1.0,Mixed
4000,15.675776,17.827375,0.0,0.0,0.0,0.0,2954.0,2.0,b9a34825cd02f29f1e7f826d5facc0e48d6a3586,14,,,,,,,
4000,14.548078,13.230288,0.0,9.790495,10.350197,0.0,1886.0,43.0,6434a32dfa090fd5e5ae3809958dd68bacb5839c,14,6434a32dfa090fd5e5ae3809958dd68bacb5839c,2.0,0.0,Advanced,2.0,0.0,H
4000,14.548078,16.670341,0.0,0.0,12.190493,0.0,1300.0,81.0,410da8e51d4963fef3f76604877179e6838ad29c,14,410da8e51d4963fef3f76604877179e6838ad29c,2.0,0.0,Advanced,0.0,2.0,L
4065,9.685627,14.858629999999998,0.0,0.0,0.0,0.0,69.0,58.0,fc524fbd93be3db421c75c589e2299524a75fa26,23,,,,,,,
4065,8.825991,14.726639000000002,0.0,0.0,0.0,0.0,62.0,21.0,643cc46616580faba24162bfca4bba175fb70384,23,,,,,,,
4065,8.241576,6.8439627000000005,0.0,0.0,0.0,0.0,957.0,15.0,db9fde3c993ec10876dc731541470c433af0bdf2,23,,,,,,,
4065,9.311863,13.892895000000001,0.0,0.0,0.0,0.0,568.0,24.0,69fc2ba930fb7b1a0f39204b7192206d8b47e1ba,23,,,,,,,
4065,10.316691,14.072363000000001,0.0,0.0,0.0,0.0,120.0,131.0,2f03862fdf55d43d4a2c868bcf9ac34b6519d2a0,23,2f03862fdf55d43d4a2c868bcf9ac34b6519d2a0,2.0,0.0,Advanced,2.0,0.0,H
4065,9.311863,13.468494,0.0,0.0,0.0,0.0,328.0,4.0,1e3a472b0d7b6ab43e6aa89fae227570288bd398,23,1e3a472b0d7b6ab43e6aa89fae227570288bd398,,,,2.0,4.0,Mixed
4065,9.958489,8.456429,0.0,0.0,0.0,0.0,342.0,1.0,7e3f4303517b9c4b96848eb3f1f3aff144481446,23,7e3f4303517b9c4b96848eb3f1f3aff144481446,6.0,0.0,Advanced,5.0,1.0,Mixed
4065,9.624328,12.139832499999999,0.0,0.0,0.0,0.0,1169.0,54.0,5a51a085b848f0aaf6ca8bbd084c9a4185f34783,23,,,,,,,
4065,19.63496,22.089989000000003,0.0,0.0,0.0,0.0,49.0,37.0,f66b538d20ffc839937e5fd10fccf75ffb526c0a,23,f66b538d20ffc839937e5fd10fccf75ffb526c0a,7.0,0.0,Advanced,5.0,2.0,Mixed
4065,11.56461,13.373263,0.0,0.0,0.0,0.0,79.0,43.0,0435b3211e5d120c43b485cd6999be0092ec45ba,23,,,,,,,
4065,10.010633,14.730549,0.0,0.0,0.0,0.0,219.0,55.0,9ddfc64b30a014f9debcfa0960ddd425c81bd16d,23,9ddfc64b30a014f9debcfa0960ddd425c81bd16d,5.0,0.0,Advanced,5.0,0.0,H
4065,20.316698000000002,25.329947,0.0,0.0,0.0,0.0,108.0,30.0,1854d80a095c32aaa524e50d07756a51493d5917,23,1854d80a095c32aaa524e50d07756a51493d5917,5.0,0.0,Advanced,4.0,1.0,Mixed
4065,8.74409,7.8406644,0.0,0.0,0.0,0.0,395.0,28.0,1596ce185642a780f3bde1399ef49e70ea91da55,23,,,,,,,
4065,11.116392,6.633162,0.0,0.0,0.0,0.0,647.0,29.0,84dda3af6c990fb7344ce32af95dcc60b7346f19,23,,,,,,,
4065,10.316691,8.456429,0.0,0.0,0.0,0.0,387.0,0.0,42b7f59d5affc9ba45526e0a7bc1e9390ed45cf2,23,,,,,,,
4065,9.958489,12.86505,0.0,0.0,0.0,0.0,413.0,0.0,bbedaafec1ea70e9ae405d1f2ac4c143951630bc,23,bbedaafec1ea70e9ae405d1f2ac4c143951630bc,,,,4.0,0.0,H
4065,9.01905,10.773388,0.0,0.0,0.0,0.0,126.0,45.0,746eb4349e92ef23d8fe3eab8f5dbb368afc80c5,23,,,,,,,
4184,7.91018,11.5620575,0.0,0.0,0.0,0.0,61.0,109.0,6e23398447a022fb9495c44fa80e9de593a574bc,22,6e23398447a022fb9495c44fa80e9de593a574bc,5.0,0.0,Advanced,3.0,2.0,Mixed
4184,15.064829000000001,17.024601,0.0,0.0,0.0,0.0,1.0,23.0,343cb84b40b89a5309c701d40c66515b0308623a,22,343cb84b40b89a5309c701d40c66515b0308623a,0.0,5.0,Developing,0.0,4.0,L
4184,17.3612,13.018908999999999,0.0,0.0,0.0,0.0,9.0,24.0,6e860f706a2f3cb0dbf70a21742d838e01b4d088,22,6e860f706a2f3cb0dbf70a21742d838e01b4d088,4.0,0.0,Advanced,1.0,3.0,Mixed
4184,16.363468,7.3514441999999995,0.0,0.0,0.0,0.0,1.0,42.0,58d45a6dcff0006dad4f29fdb3095bc0e70a7d38,22,58d45a6dcff0006dad4f29fdb3095bc0e70a7d38,7.0,0.0,Advanced,3.0,4.0,Mixed
4184,21.247839000000003,13.573696,0.0,0.0,0.0,0.0,567.0,29.0,e0f322c561f732366014e88191aa750e7036298d,22,e0f322c561f732366014e88191aa750e7036298d,0.0,2.0,Developing,1.0,1.0,Mixed
4184,11.621407000000001,12.507691000000001,0.0,0.0,0.0,0.0,3.0,33.0,b6c1a44b68ae34001cc55bafdfd3651d35a1c24a,22,b6c1a44b68ae34001cc55bafdfd3651d35a1c24a,8.0,0.0,Advanced,5.0,3.0,Mixed
4184,23.925983,11.770936,0.0,0.0,0.0,0.0,1111.0,16.0,3ee73f2bf6cd154efd65783be0761cb6b7478196,22,,,,,,,
4184,17.3612,12.507691000000001,0.0,0.0,0.0,0.0,873.0,29.0,5bdf59970d48034eb39bc9009af8fe271b60ecba,22,,,,,,,
4184,15.064829000000001,11.189541,0.0,0.0,0.0,0.0,98.0,63.0,10ce4e6f5369e70cf903d2f27bd766040ecfee66,22,10ce4e6f5369e70cf903d2f27bd766040ecfee66,2.0,0.0,Advanced,1.0,1.0,Mixed
4184,23.925983,17.606464000000003,0.0,0.0,0.0,0.0,3771.0,4.0,ccce1cf96f641b3581fba6f4ce2545f4135a15e3,22,,,,,,,
4184,16.363468,12.899347,0.0,0.0,0.0,0.0,4.0,38.0,b02a5f8d78e51e7daf44c7047249b342962a2e9c,22,b02a5f8d78e51e7daf44c7047249b342962a2e9c,0.0,5.0,Developing,1.0,4.0,Mixed
4184,17.3612,11.189541,0.0,0.0,0.0,0.0,1.0,31.0,cfef65aa4a8bc8ca5b67c3c6babb25c4d7b10cb5,22,cfef65aa4a8bc8ca5b67c3c6babb25c4d7b10cb5,2.0,2.0,Mixed,3.0,1.0,Mixed
4184,18.4885,12.507691000000001,0.0,0.0,0.0,0.0,2.0,26.0,d49ebd15eefa666b3243967364d009c0f3931282,22,d49ebd15eefa666b3243967364d009c0f3931282,0.0,5.0,Developing,0.0,5.0,L
4184,16.847576,16.142464,0.0,0.0,0.0,0.0,6.0,21.0,a185f78d3e3d1ce2392402cec8ccfc40488b9cbe,22,a185f78d3e3d1ce2392402cec8ccfc40488b9cbe,0.0,7.0,Developing,3.0,4.0,Mixed
4184,16.847576,16.343449,0.0,0.0,0.0,0.0,1.0,60.0,5e2935055a09e7c56194ac19271e77d2db870d3c,22,,,,,,,
4184,22.071354,10.809803,0.0,0.0,0.0,0.0,2.0,33.0,b67bfdd63ca711d5b2acc9617110fadef2ac24c5,22,b67bfdd63ca711d5b2acc9617110fadef2ac24c5,0.0,5.0,Developing,0.0,5.0,L
4184,16.847576,17.227377,0.0,0.0,0.0,0.0,9.0,15.0,4e3f8c9952a7c7793330f3aee3e794e6ca08597f,22,4e3f8c9952a7c7793330f3aee3e794e6ca08597f,0.0,6.0,Developing,1.0,5.0,Mixed
4184,16.847576,13.018908999999999,0.0,0.0,0.0,0.0,7.0,21.0,b82e2e9827bc5a4be4fae11faafdc9a66ae6497e,22,b82e2e9827bc5a4be4fae11faafdc9a66ae6497e,0.0,6.0,Developing,1.0,5.0,Mixed
4184,22.071354,13.018908999999999,0.0,0.0,0.0,0.0,1107.0,35.0,63861fbeb7ec41986b85965b9780b428d919919e,22,63861fbeb7ec41986b85965b9780b428d919919e,2.0,0.0,Advanced,2.0,0.0,H
4184,11.621407000000001,7.3514441999999995,0.0,0.0,0.0,0.0,4.0,51.0,8d0814f95dc98feb086e9f08ea7452b32f0df30a,22,8d0814f95dc98feb086e9f08ea7452b32f0df30a,0.0,5.0,Developing,2.0,3.0,Mixed
