qid,title_score,abstract_score,venue_score,authors_score,sources_score,fields_of_study_score,in_citations,out_citations,doc_id
5667,10.821108,8.07396,0.0,0.0,0.0,0.0,1126.0,0.0,6ca29b7d45ed6c92ac287a0aff1152d37ee84cae
5667,8.19111,4.2202544,0.0,0.0,0.0,0.0,5.0,52.0,a553c4cf562b5510ada5f9b1cc8ee3af90edd43e
5667,9.911827,7.2109537,0.0,0.0,0.0,0.0,328.0,0.0,acabaecc864ffe308f77559b6b04da9ce6a63eca
5667,7.192237,1.7605909,0.0,0.0,0.0,0.0,5.0,28.0,1aa24de41a0a9207d0b97725d80741d162c78d7b
5667,6.3611813,5.0711427,0.0,0.0,0.0,0.0,225.0,0.0,bdca7fb344da9e7e5a585e44804928e7cbe27b95
5667,7.4183974,0.0,0.0,0.0,0.0,0.0,1.0,22.0,596c5016b4c6541419c20d72b7e7d4d238402bfe
5667,7.6592436,0.0,0.0,14.173637,0.0,0.0,90.0,8.0,dc7ce80e2cbc1af593cb5afe4711d6ac948a59d5
5762,7.9101963,13.816744,0.0,0.0,0.0,0.0,554.0,46.0,98bb60748eb8ef7a671cdd22faa87e377fd13060
5762,13.285101,13.184451,0.0,0.0,0.0,0.0,7.0,34.0,64b9bb77706adcc052e8449820f76a8bf4c239a8
5762,17.363602,0.0,0.0,0.0,0.0,3.647477,145.0,0.0,ab6af744e7eda0d374bd4dcb77b714a8ea19ab5a
5762,8.435705,12.476101,0.0,0.0,0.0,3.647477,532.0,0.0,42cbb2b477086b7238c6829877946ccadd7042a8
5762,12.449597,6.053721,0.0,0.0,0.0,0.0,10.0,33.0,af146675120a4d34121a9a07edd7beef9d76c43d
5762,14.240814,16.914787,0.0,0.0,0.0,0.0,2.0,22.0,619a683a1526cc7e5565776c39f8d1788ba67c7e
5762,8.435705,7.3037086,0.0,0.0,0.0,3.647477,38.0,0.0,910753d33868f2d979242a3afe5632c0ee6759f4
5762,8.216775,12.874111,0.0,0.0,0.0,0.0,725.0,55.0,1e077413b25c4d34945cc2707e17e46ed4fe784a
5762,8.548078,0.0,0.0,0.0,0.0,0.0,1766.0,0.0,8f232e7b24d03b299ef1dc99ef5ed532c843308e
5762,8.435705,8.936882,0.0,0.0,0.0,2.7045205,115.0,0.0,7c5694f82d7def9a3efe79a4dad4f0d8e448d136
5762,6.6151433,5.355215,0.0,0.0,0.0,3.647477,1443.0,0.0,55545d2c73cce5d3f2ad42f04b6cbcee5a2d4144
5762,7.415316,15.522489,0.0,0.0,0.0,3.647477,100.0,0.0,7ec9458960e21e598b08423d5ff5a60c328b08b1
5762,12.070053,18.479534,0.0,0.0,0.0,0.0,2.0,21.0,5c6f4a48dd78ee01f2548ca98d75725a565fd763
5762,7.7268653,7.1999006,0.0,0.0,0.0,0.0,649.0,0.0,cafb96b11ae8e8cd5e3171fcbdba68efa1176535
5762,9.313138,12.476101,0.0,0.0,0.0,3.647477,72.0,0.0,5074150e4788cf747114a3a601332f4053784f0f
5762,12.449597,14.270214,0.0,0.0,0.0,0.0,42.0,31.0,cf16bd0cec6a4df6624b0b222127248b92d7a3d2
5762,8.065741,4.684567,0.0,0.0,0.0,0.0,833.0,124.0,35cddfed05641142f55d82da6dc24985ab6dc720
5762,17.332659,16.397411,0.0,0.0,0.0,0.0,8.0,37.0,c7e087f52b30aa5e603cfc881ea30fbb1ae27bc5
5762,8.065741,6.7506804,0.0,0.0,0.0,3.647477,414.0,0.0,68c43723378744552eaa5d8a7a96100b2e0481cf
5762,8.216775,11.909765,0.0,0.0,0.0,0.0,607.0,60.0,3d3f789a56dca288b2c8e23ef047a2b342184950
5762,12.070053,11.08594,0.0,0.0,0.0,0.0,71.0,31.0,51fa7c573fcc98b05c2d15685d64463c40d57cff
5762,12.449597,14.685085,0.0,0.0,0.0,0.0,2.0,21.0,d12edf7c5697255078e67936377d01f8c0d8e8ce
5762,13.285101,15.302403,0.0,0.0,0.0,0.0,6.0,0.0,fd33ffb29b366c3bc018d749d9d02f928e21338b
5762,7.7268653,5.898417,0.0,0.0,0.0,0.0,597.0,0.0,814bda29b30e3c67bf61c7aac5ef508f7d943630
5762,8.435705,7.1895146,0.0,0.0,0.0,3.647477,163.0,0.0,a4e3824b84ef5fdee33cc7533b8ae244a358aaea
5762,11.058638,12.512198,0.0,0.0,0.0,0.0,5.0,28.0,f8a27b6591312fba8108500ab2e8275c92009a71
5762,7.415316,4.3435287,0.0,0.0,0.0,0.0,785.0,0.0,f7b749f92f31cccc4e176bb93469f596f01a7d6e
5762,8.548078,14.5069,0.0,0.0,0.0,0.0,636.0,32.0,a83cec6a91701bd8500f8c43ad731d4353c71d55
5762,8.435705,7.335379,0.0,0.0,0.0,3.647477,171.0,0.0,3df46f04782cdc210f8ca4d6b4ece5c7618f13a9
5840,13.856618,15.547161,0.0,0.0,0.0,0.0,999.0,2.0,e1ab8146583716b838041132994187fec8fcd971
5840,3.9849844,20.113096,0.0,0.0,0.0,0.0,2009.0,42.0,e537f5c05bc6fef338f852afd10c5747157301a7
5840,17.793983,22.910814,0.0,0.0,0.0,0.0,350.0,16.0,31711dfe476624bd88abcae3987eeea5e74c175f
5840,20.743263,30.700989,0.62803763,0.0,0.0,0.0,27.0,0.0,22c23afb067206ed2b2cf0cdd897849001a215f1
5840,11.996759,10.955555,0.0,0.0,0.0,0.0,531.0,30.0,2a13ba4531880b32d2671c7104fd12a2e9d84a03
5840,18.83056,22.348196,0.0,0.0,0.0,0.0,200.0,17.0,616f4899411aaad96a1f06bad8da5ea64e0247e0
5840,12.097232,29.057165,0.0,0.0,0.0,0.0,94.0,8.0,c2a7e7a34e6165276d12ce005391e2d48a6c9ebe
5840,16.894712,13.249203,0.0,0.0,0.0,0.0,9633.0,19.0,ccf5208521cb8c35f50ee8873df89294b8ed7292
5840,16.349226,36.77176,0.0,0.0,0.0,0.0,42.0,41.0,8379948ee7577a2fad76a558a8edc04e9a8531ba
5840,11.010544,19.29532,0.0,0.0,0.0,0.0,681.0,17.0,95ef02d5cce149008e2e3dfe9e138d17318c240e
6921,8.547886,6.212007,0.0,0.0,0.0,0.0,365.0,0.0,349cc24a102331c9272d1b525494f6f7b9fb9f83
6921,8.319855,0.0,0.0,0.0,0.0,0.0,184.0,0.0,c6cad432a6e151b6dbfc7294bbcb279c4bfefaad
6921,16.48612,10.483961,0.0,0.0,0.0,0.0,65.0,0.0,2bf6b33928e16703fcc8969b3861fcfe2eaff167
6921,7.8296194,6.913615,0.0,0.0,0.0,0.0,615.0,0.0,88d5e8f1f715e4ba95d793b64878a62562543c91
6921,8.173002,8.443122,0.0,0.0,0.0,0.0,377.0,0.0,83fd49bc2eea60396f58969eef850a6e0dddf0ef
6921,8.173002,0.0,0.0,0.0,0.0,0.0,144.0,0.0,2051e4daa8a5f8a7808d1015048a068b1cd38dbc
6921,10.633308,7.2110224,0.0,0.0,0.0,0.0,281.0,0.0,536c08a5dbcbf75c14541fb15cbde4db8385ec7e
6921,15.100816,6.58658,0.0,0.0,0.0,0.0,212.0,0.0,ccb209a1dfffdfacbc0c28d726b3c18290657832
6921,7.8296194,0.0,0.0,0.0,0.0,0.0,580.0,40.0,edc62dd7276e23c81219678ae7f3ea6bf3e19e24
6921,11.302039,10.491158,0.0,0.0,0.0,0.0,555.0,46.0,402645358d0b8b863060bb058b9c8b8e5cd1667e
6921,11.302039,4.2223887,0.0,0.0,0.0,0.0,170.0,60.0,cfc75e1294f593a9fd2fe018d48de290810a5fa8
6921,8.173002,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,86ce0453742e49574cf559b68b3dd4799b609bdc
6921,8.173002,7.6003447,0.0,0.0,0.0,0.0,263.0,0.0,feab15eb66c7e20b1540e1163a739be1603d151c
6921,15.76309,9.518969,0.0,0.0,0.0,0.0,299.0,78.0,05e55e2d4f13cc7ffc99f16d6d012f03e7b73dae
6921,8.547886,7.7467866,0.0,0.0,0.0,0.0,77.0,0.0,58f8fcf6255335cb1c8d0afe9a66ad65ee68a243
6921,11.668973,14.680222,0.0,0.0,0.0,0.0,146.0,60.0,c1c7a98c42c7a7ada90273491894b00506ed5046
6921,7.5139275,9.381915,0.0,0.0,0.0,0.0,1972.0,26.0,f78a31be8874eda176a5244c645289be9f1d4317
6921,15.76309,11.237255,0.0,0.0,0.0,0.0,163.0,0.0,f2a71fb7ae8b5c81039b785d2b6afd8641f2292f
6921,8.173002,4.5675416,0.0,0.0,0.0,0.0,203.0,0.0,4f941ab92499e84d9ab75a7b5b9f9ab431f42e66
6921,13.410518,15.483519,0.0,0.0,0.0,0.0,87.0,0.0,1d5e5d847f461a4759bfa95b84116e56c1e0bc0a
7163,9.21745,19.301975,0.0,0.0,0.0,0.0,1.0,14.0,5e2874a4424ba10de42e640eb17cfdb283a4f096
7163,14.759098,20.867321,0.0,0.0,0.0,0.0,11.0,22.0,c8bb4de72eb02d40b902f3b47cd7e65ee44e643d
7163,20.293104,18.648424,0.0,0.0,0.0,0.0,37.0,9.0,00a407540a8bdd6d7425bd8a561eb21d69682511
7163,0.0,4.549293,0.0,0.0,0.0,0.0,9613.0,12.0,6364fdaa0a0eccd823a779fcdd489173f938e91a
7163,5.087677,4.218035,0.0,0.0,0.0,0.0,3192.0,17.0,b5c26ab8767d046cb6e32d959fdf726aee89bb62
7163,12.476848,16.873741,0.0,0.0,0.0,0.0,2.0,47.0,7842ce735861a2fdef23ed03f654cd88751e27cd
7163,0.0,11.669009,0.0,0.0,0.0,0.0,1.0,0.0,d8978d52086cef9af032cfdbc6d49d7c4081feea
7163,25.242424,32.112347,0.0,0.0,0.0,0.0,39.0,12.0,3ec772e3c23f749591cfae3d8e3492c331a18392
7163,26.036175,35.094025,0.0,0.0,0.0,0.0,14.0,14.0,d43c4fcb5469c495ad74861dcc65246b00204904
7163,9.096696,10.695567,0.0,0.0,0.0,0.0,6.0,22.0,9de70a2b7ce37afe4d4a70a649341b8aaf817935
7163,16.24484,32.606255,0.0,0.0,0.0,0.0,41.0,0.0,1daa2c7115ab38b045c8347c698bd1ee9c45e141
7163,21.958967,30.134077,0.0,0.0,0.0,0.0,2.0,43.0,89bf30190786c773e62dbd6f6f082a12a977da87
7163,20.885529,35.62157,0.0,0.0,0.0,0.0,13.0,7.0,7cc44884667e9771d11491c142df90e091d3d4a7
7163,27.783485,31.37076,0.0,0.0,0.0,0.0,11.0,14.0,a43026ac2a8ed3d2e2021c19127c6ec666df2c27
7163,18.063198,17.552551,0.0,0.0,0.0,0.0,7.0,17.0,f20ac6a74b3bf9494f63471bc3e0b8ef7ed810d1
7163,11.310825,21.775785,0.0,0.0,0.0,0.0,4.0,10.0,b2c2cebcee8fb5bcf247971af4e8917c6d963871
7163,11.310825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67df3f2beb6e6533499c3f180176ec27d82e7fc5
7163,14.759098,15.7882805,0.0,0.0,0.0,0.0,1.0,18.0,1c5876f59b8eb7da373512c70a4fe8e113a0ed29
7163,15.717436,13.781302,0.0,0.0,0.0,0.0,11.0,9.0,5313735b8f660d43c9ec0adbc9ed3c1e8d7da85c
7163,5.2643237,23.03403,0.0,0.0,0.0,0.0,2.0,96.0,cb57b7ff2b6e855e2cc748c93d2ba33259e66413
7163,27.783485,26.478722,0.0,0.0,0.0,0.0,29.0,21.0,f41870a413cfed01b83d6463ca8492d9cc655d20
7163,18.063198,13.7861805,0.0,0.0,0.0,0.0,0.0,61.0,4313bf44960b5b726028b55e76f1c9f99334e347
7163,25.68809,30.921207,0.0,0.0,0.0,0.0,3.0,14.0,b14d6745ef6441a73973b99f8c3b71367f3f607c
7163,0.0,0.0,0.0,0.0,0.0,0.0,726.0,29.0,8b3c52d3f2770ab757c6bfe384b2536ab9f4dc30
7163,12.830215,34.460278,0.0,0.0,0.0,0.0,41.0,21.0,1c56023b04a6fa6cad58de4332fb7ce830e658c3
7163,21.909311,34.37898,0.0,0.0,0.0,0.0,45.0,14.0,891be639a4db04eb28b3179fc1fb040dd90d0bc9
7163,0.0,0.0,0.0,0.0,0.0,0.0,4046.0,0.0,1b47265245e8db53a553049dcb27ed3e495fd625
7163,0.0,0.0,0.0,0.0,0.0,0.0,498.0,29.0,1ce00c09488829d6a386917f17cffb3cd47e30f6
7163,0.0,10.821426,0.0,0.0,0.0,0.0,12.0,23.0,9dcc401f1e29dc16b9f0e5b8359d355705aec322
7163,15.717436,24.815601,0.0,0.0,0.0,0.0,42.0,14.0,56d7c31382d287ad08558326ea0b38612f7eae04
7163,19.381458,29.961613,0.0,0.0,0.0,0.0,16.0,15.0,790a5020f730491f6a2f35ef7a2bb8c18d42d963
7163,12.16337,29.366823,0.0,0.0,0.0,0.0,10.0,23.0,94404b110e8d1d78515c7905093a67246ee5f8a1
7163,22.49879,36.515648,0.0,0.0,0.0,0.0,0.0,19.0,7c187e1e6a175d79be87548270c893b25967e9b6
7163,18.063198,13.244843,0.0,0.0,0.0,0.0,1.0,27.0,02cdd93f377df6d1fa9e3fa877c3336acd4f98a1
7163,14.759098,26.21982,0.0,0.0,0.0,0.0,3.0,21.0,a9ad10ebac0e5012f278c715ccbc9c87deebe0aa
7163,14.759098,14.686581,0.0,0.0,0.0,0.0,6.0,20.0,1360b6c29928bc88e40f1820b6da4bd0efaa6e05
7163,0.0,0.0,0.0,0.0,0.0,0.0,18076.0,38.0,d61031326150ba23f90e6587c13d99188209250e
7163,15.717436,24.07884,0.0,0.0,0.0,0.0,49.0,0.0,5c73dbe54faf08c0bbc3df72bd2929e7b7870a64
7163,0.0,6.920964,0.0,0.0,0.0,0.0,13828.0,19.0,e15cf50aa89fee8535703b9f9512fca5bfc43327
7163,24.49564,35.16558,0.0,0.0,0.0,0.0,14.0,42.0,d37234b062b448966288c1b369b6af8f0e073979
7163,0.0,12.74441,0.0,0.0,0.0,0.0,3.0,46.0,5a4304a5b0cbe1c972072e8d26ac953058b06094
7163,19.807638,24.820688,0.0,0.0,0.0,0.0,0.0,12.0,5aa7ead7e6de583a93db27cb8adad1d24d3b205d
7163,20.010029,20.867321,0.0,0.0,0.0,0.0,24.0,25.0,dcbf472ae6f985f1cfdcd172142d62115e9bcaf8
7163,14.759098,22.484837,0.0,0.0,0.0,0.0,11.0,69.0,4e95ce827049a350819c5c87caf992f27f9ff792
7163,22.073195,25.75667,0.0,0.0,0.0,0.0,4.0,14.0,26d11d2eab9b9842130e1fef2ce6f6e22324556d
7163,14.322456,22.040676,0.0,0.0,0.0,0.0,8.0,15.0,d511f3a98d460f7967dd490e34d664caac1529d1
7163,13.522352,24.34943,0.0,0.0,0.0,0.0,36.0,9.0,9670485f526f2254c0f34e64d9ca06f665a0bd17
7163,22.073195,19.301975,0.0,0.0,0.0,0.0,2.0,11.0,8cb3c7f7716217bd54a97f220f73dc07ef1220c4
7163,21.231976,20.027782,0.0,0.0,0.0,0.0,39.0,25.0,d59c6e06bad8e42029919130bb3214855f9e421d
7163,0.0,0.0,0.0,0.0,0.0,0.0,5254.0,0.0,effa683ec6111aaf4b4d29ab2fb26b832844d9e1
7163,0.0,0.0,0.0,0.0,0.0,0.0,18.0,177.0,2ee053fa0f2fbaf82fe1262d6c7095b2b659b87b
7163,21.06539,15.597977,0.0,0.0,0.0,0.0,14.0,12.0,049ea432acc08b04a3e21c390f62be3d845a2e2c
8641,27.830776,31.894367,0.0,0.0,0.0,0.0,0.0,0.0,2633045b4b545c04b1588d1f38fe781d0f65186d
8641,26.792374,33.663055,0.0,0.0,0.0,0.0,0.0,0.0,76ae2e6323164261780cd04539013f8c1f42de64
8641,28.95292,21.796963,0.0,0.0,0.0,0.0,2.0,0.0,7af83b09781d389ff51957c87b5e3a0d05b1e407
8641,27.830776,31.894367,0.0,0.0,0.0,0.0,0.0,0.0,a0dc162e3216ff8756e49ec5f2a6f1d0be94c2e3
8641,26.792374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bdf57ca375d37516da21048d1dcbd22e7bf920f4
8641,26.792374,33.985477,0.0,0.0,0.0,0.0,1.0,0.0,dfd653f130d7cc40adc1e7e203697ee58f1842cd
8641,25.828667,27.457314,0.0,0.0,0.0,0.0,0.0,0.0,730e0f95c13ea9e5f92468c8423a068cc4264e4d
8641,25.828667,24.169624,0.0,0.0,0.0,0.0,0.0,6.0,ce0af21a0779cc32775ef0ce0b3d07cfd47cac2b
8641,28.95292,33.33068,0.0,0.0,0.0,0.0,0.0,0.0,0a258cfe9f2822e8cb42da9e9b44bb4b7f59eb67
8641,28.95292,36.853325,0.0,0.0,0.0,0.0,0.0,0.0,7ec69b7b664ffdd6e38ccfae6c408c8c8e2af93d
8641,24.095282,22.687841,0.0,0.0,0.0,0.0,13.0,0.0,992bb64b05a4c965e09e7065e80f939e861ce5a9
8641,25.828667,33.456238,0.0,0.0,0.0,0.0,0.0,0.0,96269d5b9e9b0071d87ead28ce1ed5972fb91ca1
8641,25.828667,30.471823,0.0,0.0,0.0,0.0,0.0,0.0,33d1369f1d4c243b1ebd64c6533c83961004e310
8641,26.792374,36.396618,0.0,0.0,0.0,0.0,0.0,0.0,957b2a10bbbd60c02f021f5d70602dedd418a952
8641,27.830776,14.897371,0.0,0.0,0.0,0.0,0.0,0.0,e7c86d1dee6a9668c0f617bd5317435320675fd6
8641,26.792374,34.341232,0.0,0.0,0.0,0.0,1.0,9.0,dab512b714ed32e83f05bfc412640fd4a822cceb
8641,27.830776,26.47514,0.0,0.0,0.0,0.0,5.0,11.0,9a14c5da74ad36390b8c5837a5477398cc90acad
8641,28.95292,20.973404,0.0,0.0,0.0,0.0,0.0,0.0,ff2897e2a4d63a414c90f87cb5c012d0f1fbe26d
8641,27.830776,27.091396,0.0,0.0,0.0,0.0,0.0,0.0,5bbbd4cf1b99008953bd2169485655ec8b6ca741
8641,27.830776,33.663055,0.0,0.0,0.0,0.0,1.0,13.0,8469c4477bf2133e19fdac1051d5326e7e6a3025
8641,27.830776,14.897371,0.0,0.0,0.0,0.0,0.0,0.0,1bca0b008d41115760b15bb91f4203e01ff3ecf8
8641,26.792374,22.687841,0.0,0.0,0.0,0.0,0.0,0.0,d1fb18cc4130cdb389ebafc16fb36a039f2c2623
8641,31.492489,24.867617,0.0,0.0,0.0,0.0,1.0,0.0,0e4b4c96fa0e9b8919810ee555cd54e1cabf0640
8641,31.492489,35.26709,0.0,0.0,0.0,0.0,0.0,0.0,1ecda136c6579d446fdc003078cb7c0848fea59a
8641,27.830776,29.657124,0.0,0.0,0.0,0.0,7.0,0.0,3c89053eca0199b7455a0bd217d3801735001d71
8641,28.95292,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0b9a67685e178dde9b28ab8481c4d999887d6ebb
8641,31.492489,36.605858,0.0,0.0,0.0,0.0,0.0,0.0,213d623cc95ae2709b4f73572ba6cb1e9a61f26c
8641,27.830776,27.595098,0.0,0.0,0.0,0.0,0.0,0.0,9600bd9f7ffd174baa64b7005028ce4718d5151e
8641,23.313005,0.0,0.0,0.0,0.0,0.0,81.0,7.0,066c9d009c91191bbe583e195009261a7f052e84
8641,32.937004,33.58274,0.0,0.0,0.0,0.0,0.0,0.0,0cdd34568330cc515ed31b0ac17a3be568491040
8641,26.792374,14.897371,0.0,0.0,0.0,0.0,0.0,0.0,5dc2a31e5bd64c85735972bdb3de95d9eecacb71
8940,9.851989,6.9322114,0.0,0.0,0.0,0.0,546.0,63.0,8fd7e9feebd78234f972d2ba39002ea1d8b01cae
8940,9.454755,7.71477,0.0,0.0,0.0,0.0,780.0,0.0,70b187ac64e899219660684f25f1df1c78497ab8
8940,10.284066,0.0,0.0,0.0,0.0,0.0,1929.0,1.0,d107cac2c5e0c850221f22a72e66c1044e57b4a2
8940,9.454755,9.272885,0.0,0.0,0.0,0.0,485.0,22.0,d774b8b767eb53873e0dd0ea4bfaa7744fabcb31
8940,9.454755,8.300402,0.0,0.0,0.0,0.0,992.0,14.0,ac4d84dd5f4b9e2afc0c0d825d6c39d34ff9d15d
8940,9.454755,0.0,0.0,0.0,0.0,0.0,870.0,0.0,24446ed4c3d12341406b213e58136ad54c706d69
8940,10.755782,8.547981,0.0,0.0,0.0,0.0,826.0,0.0,7838d046f296235cb0bbab0a190d539e8debb25a
8940,9.454755,9.761962,0.0,0.0,0.0,0.0,848.0,7.0,17a3a7735cafe32d337e7b8ed17dfa4ff0f09680
8940,11.272851,9.427874,0.0,0.0,0.0,0.0,854.0,0.0,b0c4f3d96ad476d1e4f377074cd5414973d3cd92
8940,10.284066,6.760764,0.0,0.0,0.0,0.0,735.0,13.0,cd3986ad19bcd24824a579486b4e550ad69faaa5
8940,10.755782,7.5030212,0.0,0.0,0.0,0.0,5809.0,0.0,5e3eb22c476b889eecbb380d012231d819edf156
9142,29.78975,30.569807,0.0,0.0,0.0,0.0,1.0,0.0,7ee9f9cc1051da074b84d69f523e21f44f930d6e
9142,28.678253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11b0513ed3ac111969c656921dae9305a616c051
9142,30.715214,16.473642,0.0,0.0,0.0,0.0,1.0,0.0,95acc8e10410edc498af14863272bf3b6611aa8b
9142,28.678253,19.170916,0.0,0.0,0.0,0.0,7.0,0.0,32471ca9e8b8b274fb1ac976ebd09b0f8a7df6d7
9142,31.003075,30.15955,0.0,0.0,0.0,0.0,1.0,0.0,5bcedcd1f83c13aca64b638152a544f9eab1fd7f
9142,29.78975,33.033634,0.0,0.0,0.0,0.0,1.0,0.0,fa1d0c3f27c53dd299d51c4494d26fa745e0036a
9142,27.646713,15.046836,0.0,0.0,0.0,0.0,1.0,0.0,b9fa81bc4f05c65673e19582dd0ab24f231bd297
9142,30.990883,21.055359,0.0,0.0,0.0,0.0,1.0,0.0,857f066bc8de29fd9037d63dbdec2fd1eee0dedb
9142,29.78975,13.914535,0.0,0.0,0.0,0.0,8.0,0.0,fffa1028d9d311762d39588372712d4d6c071d15
9142,27.646713,12.264198,0.0,0.0,0.0,0.0,1.0,0.0,8e5beb837baed67ffbe8f94436b0bf79fdc4900b
9142,27.646713,16.852694,0.0,0.0,0.0,0.0,2.0,0.0,855f8b2a51b86bd97ec8e3915d120d0674612e62
9142,31.70866,15.046836,0.0,0.0,0.0,0.0,2.0,0.0,96291233ab3d8ec73b73e647bbd75850b410797f
9142,29.78975,23.410418,0.0,0.0,0.0,0.0,1.0,0.0,138e81857bc49bcbf131ae88425d3e6979f30ecf
9142,35.2554,38.04731,0.0,0.0,0.0,0.0,0.0,0.0,6ec78a0d1df6463bd76cd5c9396732cf46e6e564
9142,27.646713,8.018194,0.0,0.0,0.0,0.0,2.0,0.0,98b8e5bfe5658ea638942da40a41c4d674b813ca
9142,28.678253,32.62755,0.0,0.0,0.0,0.0,3.0,0.0,11bfa20e42754c8fe574dfdd134f051b343ff8cf
9142,32.29294,36.021996,0.0,0.0,0.0,0.0,2.0,0.0,cee656f5393ed0deed4c4b28696914ee454cf55f
9142,29.78975,14.761425,0.0,0.0,0.0,0.0,1.0,1.0,70c3b2ea56351da162bfeecc2b42b5dbc67d48f3
9142,27.646713,24.038189,0.0,0.0,0.0,0.0,3.0,0.0,5fab55a3520906f33942806324c20184749251b8
9142,28.678253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1c540080446d0999a68a6e5e60a9fcb5b1067f8e
9154,20.609005,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1e81233dc89ec3f8ec3b872ceda27662919df162
9154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0fd0e53b8ca9539fcd3cf3fe1401eb00513f0358
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41e6ddf7133a8c61967cc2be11b99c91f5294a9d
9154,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,e67fe534499c10aa02a188b829c12a68a176e9d9
9154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,b19147943e27c650fa55a7019b87ad49cd209760
9154,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,531c9b3a1e910e208df482a53a0bcac97fe26974
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089113495426271f5215417ca30b4f6aceb0946
9154,0.0,12.334851,0.0,0.0,0.0,0.0,0.0,0.0,762b14c066585f3cdcbf14273318be62492729ec
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6b76676cf0ea4642ce950093b438672dcdb72e2d
9154,0.0,10.703675,0.0,0.0,0.0,0.0,2.0,0.0,06f00420735fed901aae7d7b567ab8e5e8946c77
9154,0.0,13.825964,0.0,0.0,0.0,0.0,0.0,0.0,4dbf070f21a1fca3219f626606887fcb79912567
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0b0b771cb1b5b4d5df8dd2c6b589ed0c1f5bef9b
9154,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2171ba891e348c2a2de5089d03862c39a262a8ed
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dd0a5e9e7ae76e983c4fc6ae0e5dd4f5d35a6e65
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0282968539f9d8fca81fca5e40d96ab2c0aa7b60
9154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,320c74c2f4749d77bd86dbfc642065bf8cdcfac8
9154,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,385bebd639bd2d0cade96b624a1a32723cce2f18
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cf7fd7bdb88e342f2b484d3950db45f8884520f6
9154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9ccd1a7c4733991a5cfae473f67e93323ce3096e
9154,0.0,10.900097,0.0,0.0,0.0,0.0,4.0,0.0,9c12c66b4a1613a3908c817b6efacf6b0866559a
9154,0.0,15.969241,0.0,0.0,0.0,0.0,0.0,0.0,0dfb9cb57a43a264e5949c89dd4335b0eb66c528
9154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,d1ecf805856c5de936f5f57fcb50744a212e5006
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8f6ce7f1caa9ab37fea75e5180cd5251c180c18d
9154,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5da0ab99af64610998c16b33a6ddec41bb2b76e5
9154,0.0,18.142471,0.0,0.0,0.0,0.0,0.0,0.0,b35301a67a9c37870f9210532f8f27178fb4f9b6
9154,0.0,5.8450713,0.0,0.0,0.0,0.0,0.0,0.0,ebbac30fc284d3cd496e3893734ddbe84a1b6b8e
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1ecbc54350448c5bcb09a752561500dec59957b6
9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4b7b40d67ed0caf2d3013854edc665552d1ba501
9154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,e673085e14a0de878ed83b528dcd875cda9afbba
9154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,07e275a4713f638cff07af309bb7632686554290
9455,26.773663,26.943375,0.0,0.0,0.0,0.0,17.0,0.0,36ac14a4a59fe6289706bb5c2012e93d4f67fe77
9455,17.65653,19.503817,0.0,0.0,0.0,0.0,3.0,12.0,dc2dd7abbd9f4b8349dd06769484692b02d23799
9455,23.141396,27.447292,0.0,0.0,0.0,0.0,7.0,0.0,26eb9d81cf4489f68dfb6206088d0ef6953fe85b
9455,27.62591,24.1214,0.0,0.0,0.0,0.0,4.0,8.0,1db942bdb87978633474732242e0493e777ea82c
9455,21.087513,28.13664,0.0,0.0,0.0,0.0,1.0,2.0,b0acaac4aaf6102d5820a740d21fe797f2d08480
9455,22.41371,16.980143,0.0,0.0,0.0,0.0,2.0,0.0,d201299d0570a53c447bda31dbdf8e4dd95a5d1c
