qid,title_bm25,abstract_bm25,venue_bm25,journal_bm25,authors_bm25,sources_bm25,fields_of_study_bm25,year,tsq_expr_title_tf,tsq_expr_abstract_tf,tsq_expr_venue_tf,tsq_expr_journal_tf,tsq_expr_authors_tf,tsq_expr_sources_tf,tsq_expr_fields_of_study_tf,tsq_expr_title_idf,tsq_expr_abstract_idf,tsq_expr_venue_idf,tsq_expr_journal_idf,tsq_expr_authors_idf,tsq_expr_sources_idf,tsq_expr_fields_of_study_idf,tsq_expr_title_tf_idf,tsq_expr_abstract_tf_idf,tsq_expr_venue_tf_idf,tsq_expr_journal_tf_idf,tsq_expr_authors_tf_idf,tsq_expr_sources_tf_idf,tsq_expr_fields_of_study_tf_idf,inCitations,outCitations,doc_id,qlength_char,qlength_token,titlelength_char,titlelength_token,paperAbstractlength_char,paperAbstractlength_token,venuelength_char,venuelength_token,journalNamelength_char,journalNamelength_token,author_nameslength_char,author_nameslength_token,sourceslength_char,sourceslength_token,fields_of_studylength_char,fields_of_studylength_token
3462,6.56801,3.965619,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5351634,4.204463,6.197704,5.595038,13.902545,0.0,0.0,5.5351634,4.204463,0.0,0.0,0.0,0.0,0.0,866.0,1.0,54a4f558c0b4f916cf49ff2eceaadb94d5d3637d,10,1,27,3,584,89,0,0,0,0,18,2,4,1,16,2
3462,6.56801,5.1978526,0.0,0.0,0.0,0.0,0.0,2005.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.5351634,4.204463,6.197704,5.595038,13.902545,0.0,0.0,5.5351634,8.408926,0.0,0.0,0.0,0.0,0.0,311.0,0.0,5e3e15ade2c47ce770e9c9b54a9a45a2ba402a75,10,1,17,3,528,75,0,0,42,8,14,3,0,0,7,1
3462,4.303462,2.4998775,0.0,0.0,2.5380688,0.0,0.0,2007.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,5.5351634,4.204463,6.197704,5.595038,13.902545,0.0,0.0,11.070327,4.204463,0.0,0.0,27.80509,0.0,0.0,429.0,539.0,1487335adcfb75344d99544e133559ec4620acd8,10,1,214,32,1922,295,22,3,22,3,1055,151,7,1,8,1
3462,5.7401567,5.795245,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5351634,4.204463,6.197704,5.595038,13.902545,0.0,0.0,5.5351634,25.226778,0.0,0.0,0.0,0.0,0.0,632.0,15.0,b741d1ae0e792a3a1e997cb727947758d5d0a823,10,1,44,6,1324,196,0,0,30,4,70,10,0,0,18,2
3462,6.56801,4.6467447,0.0,0.0,0.0,0.0,0.0,1984.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5351634,4.204463,6.197704,5.595038,13.902545,0.0,0.0,5.5351634,4.204463,0.0,0.0,0.0,0.0,0.0,770.0,0.0,55999d312ae5d4339c767f0ecb7682c126e27b0e,10,1,31,3,270,41,0,0,0,0,14,3,0,0,11,1
3462,6.2667437,4.8013706,0.0,0.0,0.0,0.0,0.0,1974.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5351634,4.204463,6.197704,5.595038,13.902545,0.0,0.0,5.5351634,4.204463,0.0,0.0,0.0,0.0,0.0,836.0,0.0,72f6630ca24fb70222b26f3a62f4bb6309d7e5e6,10,1,46,4,210,33,0,0,0,0,23,3,0,0,9,1
3462,6.2667437,5.2358947,0.0,0.0,0.0,0.0,0.0,1996.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.5351634,4.204463,6.197704,5.595038,13.902545,0.0,0.0,5.5351634,16.817852,0.0,0.0,0.0,0.0,0.0,675.0,0.0,069fa40dcf2ffd698e8b32dc2f44a097ed11b99d,10,1,39,4,1413,213,0,0,0,0,17,3,0,0,11,1
3661,30.883463,16.88903,0.0,0.0,0.0,0.0,0.0,2020.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,48.368305,40.53915,57.74186,0.0,0.0,30.450596,15.313921,0.0,0.0,0.0,0.0,0.0,63.0,5.0,3bc200252070c868af80df2fd0cad261dd4d103a,16,4,41,7,534,78,10,2,24,3,30,5,7,1,8,1
3661,27.613537,0.7629307,0.0,0.0,0.0,0.0,0.0,2020.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,18.022764,24.056953,25.87928,0.0,0.0,24.816776,4.6414127,0.0,0.0,0.0,0.0,0.0,113.0,2.0,2cf0b85979684aa5116a8bfd4f1437277ce73b95,16,4,30,5,1661,258,10,2,24,3,31,4,7,1,8,1
3661,9.919623,18.17996,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,32.66623,24.056953,25.87928,0.0,0.0,18.069176,58.842033,0.0,0.0,0.0,0.0,0.0,615.0,5.0,97881c6577c310f50fc86738c0268896b970dfa4,16,4,200,31,2981,481,4,1,4,1,30,5,7,1,8,1
3661,25.473064,23.151785,0.0,0.0,0.0,0.0,0.0,2020.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,32.66623,24.056953,57.74186,0.0,0.0,24.816776,50.583176,0.0,0.0,0.0,0.0,0.0,19.0,0.0,e4fd8d33571bee713ec28fb5ff7c21ece35eb56a,16,4,50,7,799,122,27,4,27,4,24,6,7,1,16,2
3661,21.230797,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,18.022764,24.056953,25.87928,0.0,0.0,18.069176,0.0,0.0,0.0,0.0,0.0,0.0,41.0,29.0,de82c7bcb3dc8b69072bd209737464c7f6956aa0,16,4,27,4,433,49,18,2,18,2,35,5,7,1,16,2
3661,12.476137,23.199476,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,18.022764,24.056953,25.87928,0.0,0.0,18.069176,108.744576,0.0,0.0,0.0,0.0,0.0,242.0,11.0,754eef845a1fd33405661e9de4e985f020ea949a,16,4,115,19,1847,289,9,1,9,1,94,18,7,1,8,1
3661,26.738222,18.511509,0.0,0.0,0.0,0.0,0.0,2020.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,32.66623,24.056953,41.597736,0.0,0.0,30.450596,15.313921,0.0,0.0,0.0,0.0,0.0,13.0,12.0,8f37790342575be6dc29c9a25731144ee4b3b6cc,16,4,75,11,387,51,18,2,18,2,12,2,7,1,8,1
3661,13.910121,25.019777,0.0,0.0,23.88264,0.0,0.0,2020.0,2.0,19.0,0.0,0.0,2.0,0.0,0.0,30.450596,21.429157,18.022764,24.056953,57.74186,0.0,0.0,18.069176,134.53429,0.0,0.0,31.86258,0.0,0.0,56.0,2.0,0813446cd9dcf350a7212280b8db7ee3fd05b970,16,4,116,16,1604,250,43,6,43,6,69,10,7,1,8,1
3661,10.858665,1.042586,0.0,0.0,0.0,0.0,0.0,2005.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,18.022764,40.53915,57.74186,0.0,0.0,12.381422,10.829963,0.0,0.0,0.0,0.0,0.0,91.0,129.0,12645e5fa05d68ec8fb047c9cd7a5138fe9f3ce3,16,4,73,11,984,145,44,5,44,5,31,5,7,1,8,1
3661,23.64056,0.711038,0.0,0.0,0.0,0.0,0.0,2020.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,18.022764,24.056953,26.373978,0.0,0.0,24.816776,3.094275,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6c43d5bb27e86bc48e5495afba550b28fb4f8d70,16,4,72,10,1419,208,33,3,33,3,123,13,7,1,8,1
3661,24.172626,15.418266,0.0,0.0,0.0,0.0,0.0,2020.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,33.72484,40.53915,42.023403,0.0,0.0,23.702995,26.143883,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2e089d5c7ee3a1815d616f85868ce41260cabab7,16,4,36,7,864,139,16,2,16,2,13,2,7,1,8,1
3661,14.758263,20.435844,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,48.368305,40.53915,26.373978,0.0,0.0,18.069176,61.255684,0.0,0.0,0.0,0.0,0.0,214.0,4.0,81b95e0483d32945aad0c09849f1a9b2022d59c4,16,4,108,14,1654,256,65,11,65,11,61,7,7,1,8,1
3661,26.500153,19.498968,0.0,0.0,0.0,0.0,0.0,2020.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,18.022764,24.056953,42.5181,0.0,0.0,24.816776,55.224586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0d1918f98e52842b351ce45b723e6d7181d2bc0b,16,4,49,6,1686,259,3,1,3,1,16,2,7,1,8,1
3661,12.476137,23.985682,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,32.66623,24.056953,42.5181,0.0,0.0,18.069176,139.37242,0.0,0.0,0.0,0.0,0.0,212.0,12.0,62e60986530abb2b8bc40a3397fdef73d8abfcf3,16,4,161,20,2737,346,10,2,24,3,158,28,7,1,8,1
3661,21.230797,16.885544,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,33.72484,40.53915,57.74186,0.0,0.0,18.069176,22.976294,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8a9610cac48251fe8680bab940a22f76121bab6e,16,4,33,4,1308,189,3,1,3,1,55,9,7,1,8,1
3661,24.292755,22.385736,0.0,0.0,0.0,0.0,0.0,2020.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,32.66623,24.056953,42.023403,0.0,0.0,30.450596,180.91437,0.0,0.0,0.0,0.0,0.0,15.0,7.0,b67013996f0a4bd01ef8488249de64a1fc4bf33c,16,4,110,13,5252,783,4,1,4,1,26,5,7,1,8,1
3661,28.472988,24.69954,0.0,0.0,0.0,0.0,0.0,2020.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,48.368305,40.53915,57.74186,0.0,0.0,36.08442,64.34996,0.0,0.0,0.0,0.0,0.0,2.0,5.0,b66694a6bc6302d382d5d1094942e98fcd5bad9c,16,4,68,11,743,110,48,6,48,6,12,2,7,1,8,1
3661,12.806181,17.096138,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,32.66623,41.483612,41.597736,0.0,0.0,18.069176,51.179657,0.0,0.0,0.0,0.0,0.0,519.0,38.0,8e787e925eeb7ad735a228b2b1e8dd6d9620be83,16,4,126,19,2941,365,10,2,10,2,47,10,7,1,8,1
3661,22.834154,16.35444,0.0,0.0,0.0,0.0,0.0,2020.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,30.450596,21.429157,18.022764,11.161357,25.87928,0.0,0.0,31.564377,16.861057,0.0,0.0,0.0,0.0,0.0,6.0,0.0,47f3345d5a61f4221e7ee071d97dca4f4a208205,16,4,71,13,683,100,27,4,27,4,37,6,7,1,16,2
4184,7.91018,11.5620575,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,7.249647,26.67781,0.0,0.0,0.0,0.0,0.0,61.0,109.0,6e23398447a022fb9495c44fa80e9de593a574bc,22,3,41,6,1014,133,7,1,28,3,86,11,12,2,37,4
4184,15.064827,17.024601,0.0,0.0,0.0,0.0,0.0,2019.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,38.204483,0.0,0.0,0.0,0.0,0.0,1.0,23.0,343cb84b40b89a5309c701d40c66515b0308623a,22,3,125,19,1348,210,7,1,28,3,55,10,12,2,37,4
4184,17.361202,13.018909,0.0,0.0,0.0,0.0,0.0,2018.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,9.0,24.0,6e860f706a2f3cb0dbf70a21742d838e01b4d088,22,3,121,15,1171,162,7,1,28,3,56,8,12,2,37,4
4184,16.36347,7.351445,0.0,0.0,0.0,0.0,0.0,2018.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,9.9721775,0.0,0.0,0.0,0.0,0.0,1.0,42.0,58d45a6dcff0006dad4f29fdb3095bc0e70a7d38,22,3,139,16,1391,200,7,1,28,3,96,15,12,2,37,4
4184,21.247837,13.573697,0.0,0.0,0.0,0.0,0.0,2001.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,567.0,29.0,e0f322c561f732366014e88191aa750e7036298d,22,3,79,9,1083,137,10,1,14,1,21,4,12,2,25,3
4184,11.621407,12.507691,0.0,0.0,0.0,0.0,0.0,2019.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,14.653709,15.576138,0.0,0.0,0.0,0.0,0.0,3.0,33.0,b6c1a44b68ae34001cc55bafdfd3651d35a1c24a,22,3,108,14,1180,175,7,1,28,3,138,20,12,2,37,4
4184,23.925983,11.770936,0.0,0.0,0.0,0.0,0.0,2006.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,9.9721775,0.0,0.0,0.0,0.0,0.0,1111.0,16.0,3ee73f2bf6cd154efd65783be0761cb6b7478196,22,3,33,6,215,35,20,2,20,2,22,3,7,1,16,2
4184,17.361202,12.507691,0.0,0.0,0.0,0.0,0.0,2007.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,873.0,29.0,5bdf59970d48034eb39bc9009af8fe271b60ecba,22,3,106,14,1233,170,22,3,22,3,76,14,12,2,33,4
4184,15.064827,11.189541,0.0,0.0,0.0,0.0,0.0,2018.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,25.921244,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,98.0,63.0,10ce4e6f5369e70cf903d2f27bd766040ecfee66,22,3,142,18,1392,212,7,1,28,3,28,5,12,2,37,4
4184,23.925983,17.606464,0.0,0.0,0.0,0.0,0.0,2004.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,3771.0,4.0,ccce1cf96f641b3581fba6f4ce2545f4135a15e3,22,3,48,6,341,50,25,3,25,3,35,6,4,1,28,3
4184,16.36347,12.899347,0.0,0.0,0.0,0.0,0.0,2018.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,26.996561,0.0,0.0,0.0,0.0,0.0,4.0,38.0,b02a5f8d78e51e7daf44c7047249b342962a2e9c,22,3,109,17,1833,265,10,2,10,2,74,12,4,1,28,3
4184,17.361202,11.189541,0.0,0.0,0.0,0.0,0.0,2018.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,1.0,31.0,cfef65aa4a8bc8ca5b67c3c6babb25c4d7b10cb5,22,3,109,14,1427,218,7,1,28,3,43,9,12,2,37,4
4184,18.4885,12.507691,0.0,0.0,0.0,0.0,0.0,2015.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,2.0,26.0,d49ebd15eefa666b3243967364d009c0f3931282,22,3,97,13,1146,178,37,4,37,4,61,10,7,1,20,2
4184,16.847576,16.142464,0.0,0.0,0.0,0.0,0.0,2017.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,29.81028,0.0,0.0,0.0,0.0,0.0,6.0,21.0,a185f78d3e3d1ce2392402cec8ccfc40488b9cbe,22,3,131,15,1294,173,7,1,28,3,72,14,12,2,37,4
4184,16.847576,16.343449,0.0,0.0,0.0,0.0,0.0,2018.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,31.152275,0.0,0.0,0.0,0.0,0.0,1.0,60.0,5e2935055a09e7c56194ac19271e77d2db870d3c,22,3,127,15,1425,205,7,1,28,3,46,7,12,2,37,4
4184,22.071352,10.809802,0.0,0.0,0.0,0.0,0.0,2019.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,2.0,33.0,b67bfdd63ca711d5b2acc9617110fadef2ac24c5,22,3,62,8,1439,224,7,1,28,3,55,10,12,2,37,4
4184,16.847576,17.227377,0.0,0.0,0.0,0.0,0.0,2016.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,31.152275,0.0,0.0,0.0,0.0,0.0,9.0,15.0,4e3f8c9952a7c7793330f3aee3e794e6ca08597f,22,3,100,15,1258,179,7,1,28,3,69,12,12,2,37,4
4184,16.847576,13.018909,0.0,0.0,0.0,0.0,0.0,2017.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,7.0,21.0,b82e2e9827bc5a4be4fae11faafdc9a66ae6497e,22,3,116,16,1069,163,10,2,10,2,75,12,4,1,28,3
4184,22.071352,13.018909,0.0,0.0,0.0,0.0,0.0,2001.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,1107.0,35.0,63861fbeb7ec41986b85965b9780b428d919919e,22,3,58,8,1016,154,14,2,0,0,26,5,4,1,16,2
4184,11.621407,7.351445,0.0,0.0,0.0,0.0,0.0,2018.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,14.653709,9.9721775,0.0,0.0,0.0,0.0,0.0,4.0,51.0,8d0814f95dc98feb086e9f08ea7452b32f0df30a,22,3,104,15,1296,200,7,1,28,3,47,10,12,2,37,4
4184,18.4885,13.018909,0.0,0.0,0.0,0.0,0.0,2016.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,3.0,24.0,e4b47ffb5092f27002a52952b16031580edd5bb9,22,3,80,13,974,151,6,1,6,1,35,6,4,1,28,3
4184,17.907125,10.648236,0.0,0.0,0.0,0.0,0.0,2015.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,16.918133,0.0,0.0,0.0,0.0,0.0,3.0,19.0,dc252e8776691ae41f0309eff81dabcc4a18d5c7,22,3,109,14,1394,191,7,1,28,3,34,6,12,2,37,4
4184,16.847576,13.951092,0.0,0.0,0.0,0.0,0.0,2019.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,26.890312,0.0,0.0,0.0,0.0,0.0,1.0,50.0,146956286309012c99e29e3e5eccda898916b6a8,22,3,119,15,1731,248,7,1,28,3,193,25,12,2,37,4
4184,22.96128,11.830613,0.0,0.0,0.0,0.0,0.0,2000.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.682388,0.0,0.0,0.0,0.0,0.0,870.0,12.0,e3948c28d605e0d90e88e160556cfc14fbba57c8,22,3,59,7,544,73,4,1,0,0,34,5,4,1,16,2
4184,16.718208,20.243563,0.0,0.0,0.0,0.0,0.0,1998.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,14.653709,60.962555,0.0,0.0,0.0,0.0,0.0,551.0,16.0,8198e70878c907e1bd05e7a3fa4280d8c338df60,22,3,39,4,1376,209,4,1,0,0,32,5,4,1,16,2
4184,16.847576,14.177874,0.0,0.0,0.0,0.0,0.0,2019.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,15.576138,0.0,0.0,0.0,0.0,0.0,1.0,37.0,6fed83fd93001f84b0d27ed84cdfaf9c4989e2d5,22,3,131,16,832,121,7,1,28,3,30,4,12,2,37,4
4184,18.325624,13.919611,0.0,0.0,0.0,0.0,0.0,2008.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,14.653709,35.520493,0.0,0.0,0.0,0.0,0.0,2493.0,41.0,04b23f577c20d1a0e2a67aadda555f58e6d23d6e,22,3,23,3,2140,312,34,4,0,0,33,4,4,1,16,2
4184,22.071352,10.646065,0.0,0.0,0.0,0.0,0.0,2007.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,21.903357,9.9721775,0.0,0.0,0.0,0.0,0.0,538.0,36.0,835c1fa10bbe06730b55ccca95be239f9421e52c,22,3,47,8,399,64,18,2,18,2,16,2,12,2,37,4
4184,13.711485,7.928788,0.0,0.0,0.0,0.0,0.0,2018.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.903357,15.576138,28.294933,28.916035,40.610077,0.0,0.0,14.653709,9.9721775,0.0,0.0,0.0,0.0,0.0,14.0,29.0,fec7d1998f8a69a0e16e8a47c1d3a4c02022f054,22,3,71,10,1123,168,7,1,28,3,46,10,12,2,37,4
4333,10.809486,20.96648,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,9.181497,33.439938,0.0,0.0,0.0,0.0,0.0,25.0,9.0,5edad35b70e24fe9a33d556bd1a54511e34fcafd,24,3,32,5,732,116,6,1,0,0,101,14,4,1,24,3
4333,14.803914,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,18.610306,0.0,0.0,0.0,0.0,0.0,0.0,5.0,98.0,5368562837d2c937cc1331ac55c12b18365a984c,24,3,99,15,3001,144,0,0,0,0,21,3,0,0,8,1
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,d94b3aae100a244b6fab8c8405166e88f5e56092,24,3,44,5,1432,196,0,0,0,0,66,10,0,0,16,2
4333,8.001951,13.126932,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,9.181497,16.66298,0.0,0.0,0.0,0.0,0.0,0.0,25.0,e9f288da83615ff0f9c38cb9155a49da0ad9110f,24,3,75,12,195,27,0,0,0,0,21,3,0,0,8,1
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,38.0,cb7201a1e40333798c6f978f7ec058ea0c678511,24,3,106,14,2068,315,35,4,35,4,45,7,7,1,18,2
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,23.217224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5f48795c05f5c4331f648b573d72d3afe3044bdd,24,3,82,11,252,38,0,0,0,0,12,2,0,0,7,1
4333,0.0,8.085315,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,0.0,8.33149,0.0,0.0,0.0,0.0,0.0,12.0,38.0,07147433095bfdf55a2a1f36bb2397f20aa332dc,24,3,81,10,907,126,41,5,58,6,18,4,4,1,28,3
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,23.217224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,26.0,d8e3b6b9d4db1e3f7f8da2994e0f4fe0112c8ee0,24,3,36,5,1182,169,6,1,6,1,186,30,7,1,16,2
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,5fa09b1a23757ebc0b44311c2fab347ae330d44d,24,3,84,11,1257,186,69,8,69,8,65,9,4,1,16,2
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,23.217224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,22ece3bf61352d93800ff881395015b4d2d79423,24,3,35,7,4264,694,0,0,0,0,17,3,0,0,9,1
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4085.0,0.0,ca72f9f4e6a72abbc73ff5deaf327a706e8f494d,24,3,43,6,119,17,0,0,0,0,24,3,0,0,18,2
4333,7.082223,21.084263,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,9.181497,67.107834,0.0,0.0,0.0,0.0,0.0,48.0,77.0,3dcb2a14db6690ee95131b5132f08aaf0f16f1d0,24,3,120,16,8929,448,0,0,0,0,23,3,0,0,10,1
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253075,24.981213,28.859882,28.704277,38.58034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.0,0.0,5fd584262216d476ccc2ae3b6512232ea9207060,24,3,63,10,796,130,0,0,0,0,11,3,0,0,0,0
